PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11
11.413998989935372,-0.3458677095914904,2.3947101186851723,0.5318547888387146,-0.226026881770844,-0.024885767009276492,0.13313877836095736,-0.7327204381484632,0.7328743483103367,1.0502202794514441,0.3576401569713721
-1.7343475505863581,0.7908798055201025,-0.9436405744835225,1.0538695960819688,-1.0253277882837872,-0.17386050372264,-0.3133977155118515,0.5307915915056818,-0.07853266804856361,-0.5698441204545569,-0.18460789382947584
-0.803016806443252,-5.214258307539091,-1.5847301873864976,-1.078838614177241,1.0881871103154228,1.7942218589134522,-1.6601135806050888,-3.486880010985342,0.8789327396455849,-2.423048954668716,0.46752806159385635
-1.0536513962679124,-2.4459615189046637,-1.3560535018729478,-0.41807991000245937,1.2107940310420477,-0.14848502876701686,-0.237109417597033,0.25463065205041624,-1.0036852454909169,0.26999104345187747,0.4309593467202402
0.42456582695190537,2.917227613600339,0.29853897736755486,-2.32457120891244,0.021695069914680544,-0.4987396779342732,0.9561016025620973,-0.8992103330822507,0.3499421608334193,0.5880826309786156,-0.2899371632210996
1.947818190664345,7.47538034531732,0.18091100868097293,-0.9114114288009708,0.9681006569670869,1.342123839950353,-0.45604535936087787,-0.04094555065656863,0.2645687829983517,0.23790826735920112,0.0656886708599079
-6.097298345923898,1.0336051428199076,2.795278753585811,6.692428558036553,-1.0548324531203077,0.5662529725583514,4.325574110069776,-3.4752746760482593,-2.115693977333623,0.5737447483519038,0.13199596787590875
-0.8270098635465221,0.21944626116025534,-1.2032788768921034,1.148752753256014,-1.0628809657082603,-0.2432518383584908,-0.6641301115640234,0.458520351744076,0.649810088951464,-0.3914785183355187,0.17069046931489568
-0.1581913538749523,0.013237961132621075,-0.3364648483404462,-1.641944113626388,0.4891634169754905,-1.0322902049978326,0.6419181526231402,-0.20371362181671948,-0.377867117174398,0.23906169001369595,-0.28509223110892873
-1.5216614307787684,-0.05341680852406804,-0.8939204031646716,1.4372091504645421,-0.8734350664371235,-0.1695512576186671,-0.540835193943744,0.39094659553091893,0.45595793959037034,-0.324860594602066,0.12447535516954668
-0.7356156887243159,1.7797444740829913,-0.8571122310828607,-0.1549121522790657,2.268312652612792,-0.38139589753143743,0.13913625139256772,0.8495837040021401,-1.9663090121871996,-0.5849544710785733,0.452902970089248
-0.9785965556745072,-1.6609378761861235,-0.9565961802803428,-0.09036005290456296,1.8388155969752478,0.52744599793391,-0.5057193043916766,0.7922931977373016,-1.2198897817192291,0.39062463086191573,0.2551778158503504
0.09476297392848344,-0.6596672188965832,-0.8960280988854259,-0.6809262932766734,1.0822459124471142,-0.5072026549948312,0.6756380610652059,0.44442143598980444,-1.6135788457484475,-0.4177340301887981,-0.8770879887117524
1.9144826830385664,7.428128650463981,0.1918137865707873,-0.9169848310509786,0.9979136746985482,1.3095213858626946,-0.43690752013990736,-0.03215974241003847,0.2304390913738448,0.2417664669946105,0.08420102136159095
1.0636855169845627,-0.36506862981343363,-1.2453128007725276,0.03084759783085651,-0.1662432931274299,-0.7062854733652993,0.31899726292313185,0.20861387461567166,-0.8811768663459795,-0.6487565459580191,-0.06737391631756039
-3.8508359427889087,-1.660214062514264,-0.3207979174887112,0.04575137802872336,1.0387377649349319,-0.1427964996101775,-0.7712288921802177,0.22687704110337711,0.23369953864988177,1.1559979562429932,1.8648158563095327
10.52797842591457,-1.2308749421390603,1.889206437328454,0.7794638271770692,-0.6830253618959518,-0.33435640088196755,-0.3503887291725802,-0.4293559795257453,0.9207169593336755,0.8719488903849754,0.09574323363925209
-0.1706226444990467,1.161798905889394,0.5533274994107347,-2.557233842439649,0.032568992733764894,-0.9136819939162899,0.9428929646869227,-0.8144179100988262,0.3051244970461048,0.7327415159176179,0.04011451026764683
-1.6030243733949352,0.24979384371087088,-1.3301877847817896,-0.3011905891505065,-0.10922524534603956,-0.09311744924457835,-0.42138241770483703,0.3922502621777885,-0.32060812335665057,0.466914650092165,0.5617661229107501
-1.765862067680644,1.0221539808025433,-0.853881732468012,0.8736591399398572,-1.2151138148607765,-0.23832617830697772,-0.4878712870141335,0.48457643919829513,0.38102963216814506,-0.46661676257007406,-0.18337230152549833
-0.6803751886193833,-1.78248213185576,-0.948573139226987,-0.98049627812528,2.030992796770383,-0.004243719892619856,0.21779980977014776,0.3374889462820576,-1.5710370947036694,0.26584820938598325,-0.33509119514866154
-1.3161805702369718,0.4166753696106047,-1.063108268785532,0.7700417378569656,-0.9188647751244063,-0.36913394054655435,-0.7381244005969751,0.48914614116899696,0.8125024673795275,-0.231120992199013,0.20057442434258457
-0.6920724547291534,-0.10146747169376849,-1.2797955133147134,0.9612204913498054,0.041749203354979794,0.18854440509001558,-0.4726719134118494,0.7948546183767904,-1.0247355087554644,-0.5777523089781447,0.32156429416052845
-1.275425894783482,-1.5171424671471665,-0.9421504948078747,-0.38812954223472723,2.043432451351313,0.2640662090003476,-0.31648375126864414,0.841037456784285,-1.5186080617055033,0.39929780284109606,0.3725557007076536
-0.6670009681816367,2.9703450401929605,1.234053675929075,-3.001887102812379,-1.3314160921483975,-2.1871158040102356,0.8964363268098354,-1.015788043861023,-0.07014717333449597,-0.4895424239800501,1.586313769769335
-1.6920925187107285,1.0854969200321247,-0.8634965585193,0.8871448953443916,-1.262748997542338,-0.09225016787851854,-0.5713963994293105,0.46847378317875665,0.4713678791268028,-0.45529479355882224,-0.23578649039161992
-0.7453533834704164,-1.1475166254886688,-1.2165886404824915,-0.3774865599854719,-0.5201837639261695,-0.17110312641799402,-0.18256737047515464,0.05480188870475627,0.19107056108724654,0.1864439077015339,-0.4444604557845992
0.19597722033942908,0.32001565648484637,-1.267248972249045,0.16296903522548944,-1.420914921298314,-0.6293932425689274,0.12002999863574032,0.06133669978185526,0.2516987538341589,-0.6832655358347806,-0.7353539290474629
-1.6918883882265772,0.06069901937905046,-0.9619739084395481,0.3295738792963394,-0.9058491834553549,0.10628146893981771,-0.7711038223360711,0.3723504739064789,0.6376340742793329,0.29115132180609776,0.12746119704433495
10.171930653039912,-1.1498038211557402,1.105171119227225,2.5403768991711875,0.47957943725584634,-1.266823564650483,-0.5555025561890607,0.8903907277535197,-1.431359747120943,-1.8647172060095174,0.09874754076366997
9.11114939206118,-3.436456535439455,1.2212703140024894,1.3598259748560637,0.46225401141788086,-0.8986893028332706,-0.4310642595235359,0.21947401225825897,-0.33088952495057466,-0.042438624871596956,0.4701221160790708
-0.2807941689313209,-5.282947574993895,-0.8543124643908421,-1.9975482223735146,1.946447494961716,2.100784756691003,-0.8931097274334486,-3.7677445432613466,0.763738290866383,-1.7967180773351845,-0.0644654560035896
-1.7953556808182582,1.3587543415367755,-0.667481909647181,1.9172552417078592,-1.1763841970368505,0.12911560165945926,0.05147379116200702,0.1011918496967418,-0.18423022946986292,-0.5891013510632496,-0.36396667983554554
-2.699037250552141,0.5588761845188741,2.714420807388932,-4.71145661528211,-1.6819452134433872,-2.8705113311054973,0.7750695065418477,-0.11871275738207702,-0.951386506851892,-1.2871615002026404,0.4343818052352041
-1.7435611991576223,-0.04958878890937886,-0.931976517823546,0.3225283921794623,-0.8429519864476722,0.13183952003450441,-0.7839898658117336,0.3889669985414079,0.6011613105093139,0.3162460400479417,0.14322511217210523
-0.8719599752799324,-0.8001466025711971,-1.1645079509179257,-0.693779543110633,-1.930789561860916,-0.6268095132573454,-0.1269402271986726,-0.44390040907441974,1.4242545964136673,0.6039631930750528,-0.46968635998006925
4.25212624906241,13.605365625199115,0.5392334228878372,0.25085108341583134,1.9964052075356329,3.3839045741137177,-1.0092501786986399,-0.17352249691996063,-0.37329469954970546,-0.533712324869045,-0.2053145346082053
0.3334475450838442,2.7898861487540008,0.32777572617457423,-2.3391127811354835,0.10264952519748265,-0.5782502846642635,1.0028361345600736,-0.8753471570099949,0.260155892859864,0.5994412438027411,-0.24235263926438624
-6.129067186622595,1.2194114641342442,3.550637894449859,3.059682350798623,6.695880957333769,-3.443707935295801,0.7095813452193314,0.4753238568179526,3.7127779675095707,-0.6023218594840745,-1.1713973842180956
3.371706657456454,-2.6260456142419755,0.4445836069595351,-0.5889290258189378,0.24393524807565004,0.5205743096680723,0.5277519502559824,0.023013459563125283,-0.7153391029828646,0.8491929963985583,-1.0951281790076643
-0.29580044598526706,0.0369234948254701,-1.2336420017193162,0.1093180512992124,-1.2555584348740683,-0.6762319105479955,0.13630970724105193,0.1142063653522016,0.11479867062205182,-0.6413544740114158,-0.71738397157575
0.22683669371310042,4.661300516196066,1.0686760638981638,-2.978090722903286,-0.46321531259400034,-1.3128594521654755,1.2111247257145465,-1.0029693808877322,-0.2888440340814046,-0.3264556824605674,0.28270263750803953
-0.9084853086145472,0.8136561129423951,-0.6188762121904859,1.0743465172825735,-1.2092533265056398,0.39918472144279266,-0.02420177165312515,0.03424727805281615,0.5017874842236957,-0.008098322512775282,-0.17520776006539113
-4.147961761635447,-1.5096036790386163,0.03767033153294966,0.8160521783602632,1.2867786670358072,0.08958055908141292,-0.5907338413490136,0.1350487728273306,0.09359203624634783,1.224796631914935,1.6631982486919192
-7.5555997861135555,-2.677939344773323,13.439134579124046,-1.136050703624772,-1.681941841481502,1.9312822959984295,-2.160637591651688,1.2549273462678148,-0.690330781841902,-0.513589347887297,-0.4295924318242054
-1.1686792680191942,0.047114534112508974,-1.1313440286924668,0.4493269151057891,-0.7701099818651241,0.2107652502370956,-0.6007296291705192,0.45075755146286334,0.23243333455895732,0.16749052718416585,0.06544910054588213
-1.7479828222386509,-0.0045582219620329215,-0.9486055311347763,0.32019947032887086,-0.8618764700873717,0.03281933438788029,-0.7286634014941893,0.3859771611237853,0.5773314046716492,0.2916897325711468,0.1606645043464475
-1.7542870179510042,1.0489353089786515,-0.8613313458727806,0.8751884028761886,-1.2301235352403104,-0.24761808696305213,-0.48300102275681095,0.4806859635974381,0.38850442407263314,-0.473217826624439,-0.18636986326881766
-1.2848965178864675,0.007339692139678123,-0.4505590055630744,-0.5068488728883047,0.376124159453237,0.16918851381710628,-0.2917979843351479,0.6465054710800192,-0.1984599248658549,0.38377463640172466,-0.5297126209360692
-1.2694557631182461,0.9160717573456283,-1.1131569681998434,0.9676052933932044,-1.0541552506906404,-0.23526714371575966,-0.3326399607656433,0.5869055211451533,-0.05150699048884711,-0.6190179411528373,-0.15000806847546735
0.38939495741865504,-3.6738424605421924,-0.5046697745173027,-1.3061138845913647,1.4764522304728591,0.6064756440051583,0.3630580861711643,-0.0291665268221463,-0.6639031828009567,1.1561241998981164,-0.45326445493493817
10.754199615902968,-1.3665823117936786,2.2929087088302182,0.37492615941290275,-0.5223571202371471,-0.14480189705717253,0.04990517956300734,-0.791016436696723,1.174846497960201,1.4139884857687457,0.31807302815693395
-3.363762179309414,-0.2932642958033588,0.4538439248382855,2.6878323336437266,-0.11895719957383252,0.8249443612725124,0.1979272408466603,-0.6002778600027572,0.15342550423248874,0.7986243766876749,0.669796308251132
-0.15909439799504704,-0.7188855714976182,-1.02225142533331,-0.44619827847478816,0.8395731051709044,-0.3061857761838396,0.5034243808867336,0.4453667768156196,-1.416451145827152,-0.49632253918284647,-1.0665519164737864
-0.8405689778802077,-1.2401629982847853,-1.1320573824921556,-0.46614559546784246,-0.5199108060997594,-0.4016310381698707,-0.04475267235347216,0.08399757476126424,0.05852365496795148,0.13536201263117428,-0.38735093439506496
2.1349707745693065,-3.9316081629464077,-0.06514499267210573,-1.8101470155419872,-0.0232541272007998,3.756182520383933,5.36545462568672,3.3549420668390364,2.2544913461454272,-1.6283059936002686,1.0640210320013375
-1.0271506724561386,0.10613743867346152,-1.171178972684628,-0.5903583490503248,-1.8059519153941703,-0.6337455004170603,0.007353375127403364,-0.4301907484484768,1.070903391615987,0.32924172079126124,-0.5461772822359697
