PC1,PC2,PC3,PC4,PC5,PC6,PC7
0.8542449959343107,-0.7049336195596643,-1.579017073180949,0.9932403576963925,-1.3500092081714243,0.5261818093602594,0.45502066386009293
0.909191948331776,-1.0481714353440617,1.3497885084548702,-1.6273103943461151,-0.276421791082795,-0.22638255870502746,0.15675180722359064
4.19494068955158,-6.262818682337515,-1.743805614352646,-0.02292777355261629,0.19419851875403232,-0.8283206002942114,-0.5017728685676673
-2.2467362111972533,-2.6904275158258235,-0.6910448741077468,0.2653664538462815,-0.06737022078477857,-0.33439364500182717,0.35196208246443644
-1.9602402811876491,-0.22371575166067365,-0.2206221237271809,-0.7372668482110254,0.20284554105811362,-0.5804397779259234,-0.04931840494685657
-1.952902802273975,0.6305578466705011,0.18004807290717934,0.001350196174759033,-0.7820527420296944,-0.1192099875561682,0.73027676354589
-0.7648874854289772,1.043680956648654,-3.2537837730346513,-1.4823009042901532,1.5976993933980297,-0.5154723227810315,-0.2633378579909991
-1.976761173662272,-0.824575979573072,-0.9011455569043842,0.7661654163940691,-0.8349821654619021,0.5184166366976337,0.09769937205195303
-2.148093443686842,0.3962393877528275,0.13173009557206275,0.223813468116047,-0.8391272576784659,-0.1716835463677235,0.45042302357387465
-1.7159791625392857,2.121469216287141,-2.8182030277626984,-0.4160630979037984,0.5563866117203011,-0.20110310041336418,0.29414445122186056
0.09292482761347104,2.2802554213397648,0.621647010217194,0.1973322226843922,-1.5826239733120508,0.06597256856091663,-0.034288784491830954
0.8865310240391663,-0.48691679056213477,1.8051718867871078,0.34469314120586525,0.6388322007784109,-0.8268108771966488,-1.3356597704449864
10.630677407215197,0.7530188589492431,5.7977490367437055,-2.2573251688220695,1.9102685590406698,-3.208505842955491,-0.04117683184282954
-0.30056278420812965,1.5839794482059761,1.5502298018856457,2.488418631368242,1.1279569035741541,-0.14360497913910195,-0.1631593248975002
2.64109637511605,-0.5020950601496814,-1.0250844947642959,2.525590428752522,-0.3351627695529044,1.1350546783256312,-0.7482009932429549
-4.631938909941157,-1.273911629498904,-0.30941888835647136,0.4944290724379454,-0.24554037850642835,0.10288025959299579,0.1451711611126881
-2.91929784725285,-0.8223609365409766,-0.9748761555218531,1.1604278232211038,-0.8759898516637649,0.056787636521431824,-0.12453609348599626
1.1888857222591602,1.1697647363653427,3.0354443637512554,0.7877062691394786,1.541537029830907,0.36075609476150583,-0.7853613176136616
1.7373124782085103,-5.585935210375592,-1.6797123679087111,0.7895402688468496,0.007673324349649076,-1.5805950646848446,-1.3692200939494277
0.28352344402037966,2.7830222153592303,-0.07626761126309924,1.3060940805445833,-2.1935689492896553,-0.7376223789268732,-0.17970101481019315
-0.7432897457969905,1.3380204109527636,1.0898761454157078,0.696723146765035,0.1473994262519552,0.41010672173695123,0.8158250792981848
0.42713954513480806,0.6140859013766048,1.0057015801683336,-0.7156532004921582,-0.9676516138019849,0.009762381224272485,0.018455314378190195
0.5991956720865561,-0.426182965110279,1.4428749596121102,-0.3353306164714766,0.5765059031899604,1.1246048609856807,-0.1040203934232646
-4.2441280311053715,-1.9432019777168383,-0.5315610166915914,0.5888117815319327,-0.1848242409227926,-0.6984802977801874,0.254292292371929
-0.30008211085870173,-1.0208540289226675,-0.5059894579106268,2.1753815978996163,0.4657841987537833,-0.21310727325159914,0.25535794976545806
-2.649177897446256,-1.2878407008561459,0.05039619614760586,-0.7927318787719158,-0.7066253342872169,1.8509754867076686,-0.1924627911754986
-0.07918815167349899,0.4538505216780349,-0.3268199501517385,-1.285164866714736,0.6408971186869538,-1.893145388036523,-0.8309570809181911
4.475180889400111,-1.5874413366150675,1.1360379054182366,-2.4565262985143197,-0.5297556516891752,0.7440770299018562,-1.1280779707370165
-0.3274490082027929,3.4740437673160014,-2.9220641007543007,2.5978166939681286,-1.9895178957094453,0.248250716232125,1.0146043545042136
-1.2122253630565654,0.8892322359231422,-0.7386549247122255,1.3846502443642763,0.5586331094782697,0.42134943718322754,-0.006387454070085479
-3.8100938791302927,-0.5565763928408272,0.5789425359627122,-0.1408043851729781,-0.26244790388932754,-0.6341537200985307,0.2458439297728995
1.9265227000135479,-2.308267173422933,-2.2273568652293676,1.6932268027642368,-0.9587257338390754,-1.026858755372381,0.5896866490860435
-0.6781179843746898,-0.3560647000302959,-0.20683489066977248,1.9630595326143183,0.35450091675999285,0.6096842416722235,0.23428775466224727
-2.8487107010172807,-2.004857030112998,-0.4611355528254912,0.07621501715540333,-0.12895394108778033,0.031628786415341476,0.5313764910858699
1.0108071430472252,-0.9799072201123672,1.33381461200099,-1.8119795871176378,-0.2014843026998081,-0.508477262490668,0.5630192425116376
-0.13692109867816246,-0.7041241718954375,-0.24206014350448768,0.29639842061922367,-0.665995926522496,-0.6151321760045974,0.25370741613121633
-3.1224331086367734,-0.699173138708824,0.4460073780375346,1.2505671945995738,0.8719651486812258,0.12500392791545853,0.5405608456668737
0.40147564291627097,0.3347376948745951,-0.6714132746003064,0.8864021505821315,-1.2723509569269482,-0.5702738755076819,0.5692166210734549
1.7464736967630168,2.3457244943189584,1.1699456939896276,1.3484345814859129,-0.4150879370386175,-0.31936460669059635,0.013683371524068108
-2.99068163835327,-1.0169696424274368,-1.0940234474325288,-0.2644945349691021,0.31792824219385024,-0.31847826699984016,0.5657932917947771
-0.6911224918848831,-0.11814143736696804,1.539958362442781,-0.020966051025156262,0.533504092936489,0.9674215727904681,-0.07204311991336784
0.9953802876195073,0.6836385885893375,-0.438721487746764,0.549470627555511,-1.5512348008377672,0.9622519941354916,-0.21172217515366878
-5.049617913394406,-1.1333436603127969,-0.25051159079966373,0.4855672484091985,-0.2449079405743279,-0.0021358807731291286,0.3567993196330044
-1.239836506541408,-1.6050636472127335,0.14444727610884017,1.428573801646399,0.8345370947369012,0.47672425342045727,-0.5292198737872097
1.9334776526160469,2.346205765410006,2.6786855288138343,-0.381440907919013,0.16096845386626707,-0.893511176865072,0.4638286163487726
1.2371536447136247,1.2174221296130125,0.10015745859257581,2.160758724103348,-0.4784824730425134,0.28713208431180987,-0.6999850137768164
-2.8534637852154288,-0.7151663916852585,0.6006260040621072,-0.5417033503321519,-0.23896274758356342,-0.42071323565381646,0.5298465797285576
-2.412212191063874,-2.5114709908688875,-0.5967136484791647,0.12527420674692438,-0.052428450474206766,-0.37902130447432525,0.6547586162610267
-0.9310126210060303,1.0634807974335534,-0.4825232841478079,1.0167249101118527,-1.5352170993858552,-0.11996182411514536,-0.06277182346361246
-1.1065290050564622,1.03600989370992,-2.186720749299084,-2.0210925070249726,1.1392589979111867,0.1688898840770435,0.9360684980788287
-4.70274214477506,-1.6820644538062992,-0.4794183046903205,0.8356461760693102,-0.4637482018105914,-0.0055778389461562435,-0.8938632356977275
2.089547572214421,-0.8496958682126892,0.2493712733859679,1.2501946131772728,0.5272132130961883,-0.9192891703178134,0.4447164052580449
-1.304492873709301,2.1943048517730683,-2.814206562309312,-1.9607549006747131,1.4466439841206888,0.6285923659950372,-0.1425053719977401
-1.8639248003200977,-1.0452312224516163,0.5296947224791271,-0.5902647416025573,-0.22832252627291902,-0.13314562497674642,0.2597190923235789
-4.426155259258369,-1.6136892446100677,-0.45984607380061243,0.6623329140323704,-0.5098692397838299,0.15330440184434183,-0.9739340865069995
2.0378566847456625,-0.3070295540969549,0.4987674317000835,0.9643903797047219,0.37720452038531105,-0.30206210826740193,0.3262586662704313
1.8452946760182947,-0.21334459158829563,-1.9651872800685788,-0.42850014695206845,0.34381220909601845,-1.8059271952965608,0.09096682254771551
-0.8881723462101077,-1.3262130010591051,0.433717368893119,-0.6388509540453442,-0.15961638786618473,0.15535499834116248,0.08271397199631095
4.21540687198282,-0.3516485219107711,-0.3255443912384248,2.337447258446093,-0.5718427309418526,1.0111089517667529,-2.245968985151404
0.24108735150243482,2.1830593598075674,-3.667507904900233,-2.4168464978800324,1.9310355311563354,0.3321649877836545,-0.2616015806348792
-1.6529274480872318,0.4863580045892424,0.3268065438313352,-0.15434102686085738,-1.0713449091719436,0.778223379840223,0.0754267690065571
0.6919030678276085,-1.7571771339634676,0.5940112685358765,-1.5275396069542087,-0.24911420562251824,0.8150223459298389,0.6590006668341781
1.2095460510549987,-0.04843952810799429,0.6400780566847235,1.1150458696855123,0.13462262610443515,0.4322787213886304,-0.3470541277875129
-1.0208775950019096,1.73846240066781,0.256124746932063,1.0303134085050665,-1.493870714734799,-1.398352254953345,-0.3328257429560059
0.08731008012563392,-1.3390975599732668,0.8603991270497403,2.1235354405007243,2.051979355117774,-0.06414529413718784,0.5552066316885593
1.7409606768145907,-2.0014269963266234,0.7012119994995767,2.020495680742863,1.9518165071984723,0.4558501925716644,-0.2198800244027197
-0.32491346674525257,1.8173826626241987,0.42431569085534254,0.6149640829608414,-1.5839457751379389,-0.6145955066271597,-0.2909149074064875
-1.0228054461262122,-0.0719979258540543,-0.016495201417115288,0.16201312844694746,-0.7645399780366323,-0.22504833983750597,0.38249498754518374
-2.352542595729148,1.9907558404934547,-2.9704250119158995,-1.4751939533607263,1.5213042738836537,-0.35913629142835773,-0.02510523789475133
-0.5220487420841442,-0.3658607246318264,1.2549346209348966,0.563891981461636,0.8461297412434693,0.36557930649008435,-0.0942499165694169
-1.9201346292651902,-1.1286309687982428,0.5474392496285075,-0.6089445380996606,-0.30246804032752106,-0.016869755049056592,0.13562781104074717
11.568325876209439,-1.2064721698666525,2.3761311632817694,-2.0192318542567835,0.552563060357118,-2.4615001187401155,0.3890164903398946
6.160354991117493,3.7616932773339355,-5.521810223730505,0.6007564354242345,-0.4790310936253948,-0.06350917589507743,0.552596911592022
1.4164163378175834,2.67192710453124,1.1493576095460358,2.7735888496654324,0.689110781739807,0.3713172109536253,0.498687180696681
-0.5172777063189633,1.7255571945771206,-2.93658472498412,-1.9748807562837691,1.4612175449714644,0.5738252097597739,-0.2859701733775112
-0.6216077913303492,0.35929654252321064,0.560841645689788,1.7439613212298752,0.22874358117280916,-0.5035174502899586,-0.28253931932173587
-2.1838531219326764,0.18765639193738826,0.028299029572147943,-1.091558374951021,-0.032574611315325824,0.0623006910892959,-0.23769231226752627
2.036219442547267,0.3662596010466779,-0.15146566307883638,0.8947271637882591,-1.2885704990500337,-1.360232783820923,-0.5930535187916377
-1.478390529923853,2.111065392994476,-2.8780360471013933,-1.7752396960902064,1.4611624595639916,0.4499137722899916,-0.26974042586172003
1.3091048065090765,-0.22017195964438022,-0.8819008328861858,2.2874241740237133,-0.17468487392862136,-0.01949985027522813,0.8217515298694127
3.239162120211424,3.382364040899893,1.9270255001342165,0.8981420418832279,0.44621263413465845,2.8275740117675787,1.6063264010762983
-2.832704560424527,0.7473717765769501,0.10648031139489576,1.830261329834477,0.23407220718270974,0.4056360166187872,0.7570512515867114
2.2694198394810368,0.4051901238813856,-0.169528471936122,2.264685862126001,-0.32765984197092834,-0.3547927294746943,-0.5919758436951604
-2.196372711033374,-2.6924677368885535,-0.7043224001868964,0.27874496996312825,-0.021661003815359813,-0.448729868271621,0.44875758742245037
-1.1819072200101113,0.3835000893643292,0.7260783187441548,-1.3812608494686465,-0.02864660143346129,-0.9433926277123945,-0.5046265498654656
-0.3196232804309314,-0.5629791055281393,-0.28242620236947763,1.872937114501196,0.3971715873173198,0.37783011120771715,0.3697708906330309
-1.9610256483999366,-0.14705294074514866,1.382636790727064,-0.7199370990623999,-0.288827402436678,-0.8729501038138829,-0.20063821081957334
5.553405907750604,0.6893636567098991,-0.7740516183092513,2.6662345941198375,-0.9869212694549011,0.8822817404484202,-1.2841721205970045
2.502504045105815,-0.6805462995705772,0.37493106782568775,1.0083776746596902,0.42322491133699075,-0.5746807431977239,0.285264689832155
2.666251904336346,-2.35289895214967,0.9212225132187761,-1.6004438941407144,-0.04752214415872124,-1.087195662034537,0.40812111038798515
2.9147030056987977,-1.0175144529600197,1.7521213296061102,0.9493240779185436,2.03157252033413,-0.06235254850940506,0.5738307247821608
-1.3733074368827811,1.6666637579123595,1.1892792867431794,-0.4866626728642539,-0.9808476756776843,-0.25941025272087864,0.12412675938146117
4.696551010678591,0.6339265237089307,0.4524108806548885,1.426987571199525,1.8516192870160084,-0.08720909444187061,-0.06302532566211633
1.3149391853796675,4.653747289640546,-3.936966807675023,-0.7994995392611798,0.6380199889553182,-0.9204101631641708,-0.8062505881528
3.9958870905753896,0.15073943757538558,1.2937565204043273,0.2801540081308966,0.2304724751349471,-0.1686848783874657,-0.542369773715596
-2.1990701385421985,0.48876016356435514,0.13254440797077335,0.21624716323264298,-0.7988615195212713,-0.245124241834321,0.5649762769975961
-1.7611984698733314,-1.5463673772026798,0.28424742390773805,-0.28772973913534694,-0.10902890281412202,-0.7788718508333633,0.23691411028166662
4.791360336335464,2.5911319829558086,4.649603399666433,2.094976754737293,3.7685803653064642,1.0518378200654508,-0.08749223580118684
0.05104127228309169,2.267992466871684,0.6896018363761951,-0.04012255692058579,-1.5087259793142187,-0.08317603677038939,0.6114916724242094
-1.1452304232043744,-2.4671716045453533,-0.7482820786786852,0.6124399494843794,-0.018547265763784924,0.8181643344089012,-0.833700995776052
-2.042710138538247,-0.6046776881870533,0.2608350774433031,-1.2412527720668534,-0.3998608343109301,1.9572355739850953,0.9874932955096164
0.3789712079676153,1.647118462129223,1.6498539459551496,2.28874286023459,1.0182494728048368,0.7350612590013459,-0.5409364015924701
