PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21
9.277630188339419,3.17742910518249,5.999761327311217,-0.25578209354571374,6.123117275604098,1.285243156712535,1.7244765958155275,-0.4095532102121971,0.08384565743196833,1.1105792427453736,-0.31021179601851195,-0.631524401426868,0.5148835322346036,0.9120078895438153,-0.8794571240911142,0.15295444059057073,-0.03827672889924747,0.5425164960172815,-1.7817196417150096,0.5180760192706658,0.4609103310066703
-2.563346709745927,-1.0886046361683532,0.5870395073225988,-2.5148338815299036,0.6466660015047029,0.5475559978639142,-1.544442625289104,1.807294606589847,-0.5988520330655507,-0.04607760574844775,0.6231257917980821,0.7793124965447803,0.6875982279490782,0.5923727578558486,0.3578942709395833,-0.6525589475264602,-0.005433906666577257,-0.015736090550008307,-0.15426064028394776,0.7905564105543628,-0.5339388641867455
1.7945722708083136,-4.855185589782571,-1.32171460353158,2.1113630109732626,-2.6872684868576107,-0.18348589314287406,4.4621951631464265,2.042148171360005,-2.9407836550551507,-1.3532798176808238,-0.35958749726077294,-1.2554342962266274,0.6680374191688069,-0.641498005045178,1.2233295950285412,1.0255030783756813,0.8562615119831956,-1.0193580983293797,-0.20717104352141022,-0.8796958311745283,-0.507556872691808
1.4350776165840033,-2.0300254833905327,-2.783434986558605,0.036001774003276685,-1.0651222359226487,1.6406812403634954,-0.782432558540673,0.156032166324409,1.7186426375773534,2.0893338573165727,-1.3747252380447237,-1.1019637319870421,-0.5189432578035501,-0.435697890322998,0.32598284955615553,0.3036619453644297,-0.11845783644152319,0.004332358396995274,0.680366877621733,-0.26727715798441054,-0.3007963413302983
-0.8544825018359492,5.380404735257313,1.1359791109519146,3.907968755400643,-2.0510191228392176,1.9910844315871166,3.6617293367210277,0.18350649324466486,2.9690072855633294,-1.2689448923517912,3.504206184798515,-0.9513541513114147,0.4437646900656028,-0.31291014435072845,-1.3599651140827724,1.3817057969662085,0.8058863786526933,-0.9517612499917232,0.6929756108840915,-0.37330130359167707,-0.2014042239307433
-3.449640481417491,10.195063636688941,0.8735457697767339,0.25206314759845866,-0.8213275798149594,-1.3088333381495663,3.447982579221827,2.510187818499564,2.6816721843672804,-0.7441668003783102,2.292876515798273,-0.22102305700804237,-1.3386288756321312,0.1375180256074277,-1.9922265993997195,-0.14489043417746547,-1.4671797139020633,1.3011904394887683,1.104972290437476,-0.06432343398712592,-1.0423719288720343
-3.7809171352268183,-1.015449967171846,-0.17488517506723003,-1.2758647965948253,1.7566715783863114,0.11825940557718531,-1.6902429592921624,0.9104162675157237,-0.3001564722617157,0.8382959047420389,0.013660130212540334,0.2523568870399914,-0.8159237034564067,2.77190767037595,-0.3481341030489176,-1.514483142680022,0.226661594998902,-1.006302526224406,-0.4820920713650548,-1.1198453705862554,1.2871607969190073
-3.5525608346983644,-3.1766884847441297,1.681359078022347,0.11044991475591323,-0.5960452256848718,-0.5748091337423045,0.36713280105877566,-0.07931281665675746,-0.053186071718102516,1.0787575159981422,-0.6096375289305564,0.12083736718450719,0.005347774324410629,-1.630731100857936,-1.0406379158335741,0.5316048048894183,1.506658934778779,0.5818081331299593,0.279862843463288,0.16875772271531894,0.8359470840245814
2.2749273795132767,0.5613292559103719,-1.5419739410968556,-1.0311617646300104,-1.1593563157390667,2.391823621516715,-0.8273392453723386,0.03782723494638389,0.18447910267900608,0.5978647547583225,-1.2221625864400327,0.4565057925204507,-0.23629709930623893,-1.1091480369967246,0.638808463285823,1.3050749463211206,0.3870448873829615,-0.033023078127932586,-0.08875640023323202,0.2527302730094278,-0.07014713764068056
-3.7825404500804933,-2.8438357213433942,1.0616166556489544,0.3841143184667964,-0.29269005226803047,-0.49658815440999055,0.16407896839298855,0.048175785032686165,0.0688554326594642,1.0719349688839646,-0.8413467346008956,0.3527507119886388,-0.0819447004732869,-1.1422704182822152,-1.3063253382755868,0.415710498841523,1.5121507402776173,0.12899969623582846,0.32403500205265384,0.11571900040334879,0.9807619515002394
-0.2543630024387224,2.152206477109387,-4.457646270685839,-1.1640374071104587,1.717695303099288,1.8304563089626813,-2.327270259702495,0.8238902370104564,-0.25829243538297053,3.664471751368485,1.2052255559575555,0.4730881723069407,-0.3850491528531167,-0.42540714236523125,-1.224807963928797,-1.0649737615940071,0.5431543335717403,-0.22628406742874355,-1.407237044567226,-1.0711639937070452,-0.7143785538675981
0.8821343450947281,-1.9692740037943717,-3.369651411354299,-0.3687516242311661,-0.09937757707235571,0.86789530650781,-0.7919709580203614,0.6394330166335126,1.0796450404565947,2.094373447852643,-1.7273324943194546,-1.268616182616516,-0.5603707599354445,-0.34561833154667543,0.1317101882545701,-0.20697564236032912,0.5062442595381438,0.2261270125180798,0.6828985249734225,-1.236819290436534,0.02105241946687082
1.1892667825440977,0.5650385500656507,-3.6973937253949596,-5.9054808198301965,1.5703688899534458,0.6702954322772656,-0.04407792111830783,-2.0864881589287956,0.3194057830033767,-1.6876262937057533,0.46768199596315146,-0.3158025843399411,-0.2577328575038606,0.7847151164815236,-1.25775922182445,0.24927565500243873,0.45809008000701673,-0.06366583281993608,0.3069062857036006,-1.131886140814142,-0.29317629876924023
-1.187994690227371,10.180611483193912,0.6326776344734139,-0.3899567064773991,-1.3970669430482876,0.5205126743276208,-0.026141837674574977,-0.2543324537068068,2.212813827941271,0.26396177859035574,-0.4667194824797467,0.5169355707261144,0.09356652180581006,-0.037938572076543844,1.0363585572390275,-1.9921797115726463,0.6811550070749902,0.33304739324809013,-0.11773384027831785,-0.09202510330786709,-0.19947831810426503
0.04503853983885036,-0.795205467416885,-1.495701752425225,-6.983454895272363,0.7111687311227454,-0.7421506208187167,1.3816271100560464,-1.8489401882841143,-0.1999852607395281,-2.3333959472619457,0.5681383296349379,-0.6853957679868087,0.6809283371941742,-0.5198818626637332,-0.9633131080033875,0.06451502867968163,1.1328852082202332,0.2127911990608357,-0.36309752704890863,-0.302614339878813,-0.051629795531294875
-2.3580757163290906,-2.1005961482051654,-2.3989083678758094,2.9661236091048404,-1.387223861682449,2.074116846563262,2.9375649861427418,-0.3977280517871852,-0.3847964850083406,0.8608597267256691,0.05786761066337181,-0.4311098666629522,-0.953327735040642,0.17620507320570294,-0.2695877405206813,-0.37050487850218317,-0.9438002599152141,0.18391660219170589,0.9164506968650828,1.360200279471812,0.005735864933907756
7.303856980389758,2.029534948053218,5.4202110919330035,0.5192204196585607,5.609183314647203,1.4658009163088672,1.4918815701849584,0.8338403264707107,-1.5134735117279938,0.797223577124485,-0.06943310383868533,0.26822591545735774,0.35197005985057617,-1.8595289598592253,0.8239872194335068,-0.6404514935835437,-0.2093384777808567,-0.7611227559306977,1.753044302782931,-1.4428991849075554,-0.4947560558306067
2.7481869070359246,5.556159279231048,-0.5780934990648471,1.9913350259357505,-2.2912155911531094,3.047006136288953,0.0733921952291262,-1.6706935307682633,2.166816053523647,-1.4628088721742196,0.22187104500971996,0.6794730709961602,0.16138273937495531,-0.6044803600951073,2.063781933599006,-0.9548764431329008,0.7072754721218669,0.5774998274027415,-0.34386335562914927,0.17885616529333428,1.8686818756540182
-0.9370777269859913,1.7295625825112237,-3.3520980664515685,-5.651613991662978,1.3887126074414018,-0.030662121320445275,1.8493120412102078,-3.064743477106491,-1.1568836023050009,-3.1714644990851606,-0.5538058891154832,0.5044190370477175,0.33621972108584475,1.0689252253133181,1.2020024874233468,0.096749375399702,-0.27766023121556244,-0.4104064361551055,0.3718921079073168,-0.006653006406851625,0.4339710381823143
-2.6816128579734904,-1.3220430722937653,2.6631260955350067,-1.8793398502383445,0.49617491574577044,-0.12383039513623995,-1.6240880444231096,2.16810386533409,0.8629851055355726,-0.7111391819473761,-0.07097775016444745,-0.4549569577686183,-1.2476720725648178,-0.019364974457500947,0.5413501326077987,0.6691245411770417,-0.7741528756891688,-0.4991585440984778,0.0400539575189322,0.18837511233602527,0.307952451797638
1.5498886286176037,-1.2936099507930712,-4.052078650259813,-1.0151232262553702,0.07295048745693769,1.603946547740686,-0.990633786511241,0.5440259654281407,0.8320559036400444,2.237705991220419,-0.9610987224328139,-0.6920551112421764,-0.2896903954392617,-0.03719205856436182,0.20983870123675796,-0.12908409568951662,0.4036029707812448,0.29771639999389843,0.12468008662754958,-0.7939651001256369,-0.3777129794123601
-3.1015303629855824,-2.407110445135805,2.1488291350484707,-0.039230680996455304,-0.45925202424262984,-0.09476498809150466,-0.3870363436921446,0.4344199941333892,1.0934519208197067,0.437865280231418,-0.5805327238201424,-0.46625424315149483,-0.8040683252720853,-1.4310789903748102,-0.3812058993366716,1.4403051638896058,1.0346933724197462,-0.4611728197655417,-0.09802434498425064,0.322543173161321,0.6438020217149341
-1.1382459670322072,-2.951541962581331,1.5534575027156683,-3.8162700323079775,0.3125413526511504,-0.12765410154458987,-1.2997052956267954,2.436734949012713,0.21596430073538292,-0.4389367923664591,1.0590307138186874,-0.8337944421729109,0.23054741739782578,-0.5981567256997872,-0.18550517790698126,-0.5128274494964776,1.2513663248727158,0.47363691352631754,-0.48175174857688396,0.2654476126055672,-0.03313176017066782
1.1067483539777674,-0.13844305033560664,-7.075000225898915,-3.829044416428896,1.4800758997293735,-0.2885118071988565,-0.024171896964264337,-3.264201659445039,0.15501415270978317,1.0328766442580755,-0.3021960065333121,-1.9969856666679386,-0.986732386047066,-0.5996744877332075,-0.23033988028821464,-0.42623427828578875,-1.4646711129962975,-0.7374871008055178,1.3473875515677352,1.8793239416070024,-0.341525251520178
1.50599878548147,6.2322838338444315,1.798303420907757,2.0942488888693624,-3.7543262768106844,2.1766498644257406,-4.407291966673681,-1.0048469218469833,-3.591890439964895,-1.3965527994526061,-0.5863666440797796,-1.4792426023522742,0.4475159085581462,-0.14623065405850774,-0.9771313825920688,-0.42303895209530984,-0.6212226097771748,-0.08862422143914016,0.631158857605152,0.7195754829234632,0.9351920947803275
-2.7716069243106576,-1.3365373550969146,2.089739134453798,-1.4044950752793806,0.8421711238667605,0.03844307069511703,-1.797059586754958,2.1715820985078946,1.179373934497395,-0.5038842037409351,0.2579273915063859,-0.38468253574242606,-1.4842159719919186,0.9101430381160165,0.24515104741453717,0.356033590191497,-0.5541964776958131,-1.4957239190482812,-0.012606928258262247,0.040484710108154964,0.5715160378889848
-0.08056728345823962,-0.6772642201472596,-1.5830547129122956,0.3032141780942594,-0.14030327654586192,2.0009362180872254,-0.4201952155880813,0.30181853549188753,0.006242389493392291,-0.2887296342165345,-0.7131414598498194,0.28785523277278946,0.846698969542269,-0.2954201232954199,2.2252946695074445,-0.8189491815560085,-1.1882084227692653,0.8825592517517576,-0.11877178218583456,-0.7677786061010936,-1.4982743485199503
