PC1,PC2,PC3,PC4
2.3581470369082687,4.030413654517953,-1.1028867297786027,-1.7139902440273977
-10.645396429093,-0.7918440082396182,-4.377582481499473,1.7434072573691493
4.469359939286277,-0.1703495279309596,2.6694536512341336,5.361834685038792
7.563752969375695,-5.922002413394917,-2.5562635320756324,-1.7477646756570837
2.6524790383471584,5.069107984115958,-0.24908732629069594,-1.2656844936493081
-6.398342554824396,-2.2153256890684205,5.616366418410273,-2.3778025290741582
