Num Aliphatic Carbocycles,Num Heteroatoms,Num Hydrogen Bond Acceptor,Num Aromatic Carbocycles,LogP,Num Rotatable Bonds,Num Aromatic Heterocycles,Num Lipinski HB Donor,Num Atoms,Num Lipinski HB Acceptor,Num Rings,Num Hydrogen bond Donor,Num Aliphatic Rings,Num Aliphatic Heterocycles,Num Heterocycles,Mol Wt,Labute ASA,Num Aromatic Rings,Topological Polar SA
-0.23317956733537054,0.7943562368937888,0.8255481828375382,0.8014477569732567,-0.5394830304496792,0.31851329846015497,-0.9255843663960855,-0.24614372771589682,1.6054738937170847,0.8879962290073954,1.8567661794532153,-0.7300490312957046,3.015260664519736,3.2482622348895522,1.1957121622760023,1.5262809931323222,1.5286400323587837,-0.3517071461694611,0.7981519829834613
-0.23317956733537054,0.7943562368937888,1.1400427286804098,-0.8711388662752791,-0.6451978425312762,1.217844964700593,0.34378847894711756,-0.902527001624955,0.023076626809074956,0.5675163869596137,-0.6189220598177384,-0.7300490312957046,-0.4307515235028195,-0.3567455633693725,0.08126199161099029,0.25655661281512754,0.15486736028472933,-0.3517071461694611,0.3662155536038783
-0.23317956733537054,-0.008361644598881987,-0.7469245463768203,0.8014477569732567,-0.02003542863866601,-0.580818367780283,-0.9255843663960855,0.4102395461931614,0.3395560801906769,0.24703654491183194,0.6189220598177384,0.9587390892919492,1.2922545705084583,1.4457583357600898,0.08126199161099029,0.15435978779333398,0.2655776540652835,-0.3517071461694611,0.023824169897242172
-0.23317956733537054,0.2592109825653416,0.5110536369946664,-0.8711388662752791,-1.0650149379920073,0.31851329846015497,0.34378847894711756,-0.24614372771589682,0.3395560801906769,0.24703654491183194,0.6189220598177384,-0.7300490312957046,1.2922545705084583,1.4457583357600898,1.1957121622760023,0.35021296840635513,0.399368229430597,-0.3517071461694611,0.06645392715715899
4.243868125503743,-1.0786521532557762,-1.061419092219692,-0.8711388662752791,0.17390181654699774,-1.030484200900502,-0.9255843663960855,0.4102395461931614,-0.9263617333357309,-1.034882823279295,-0.6189220598177384,0.11434502899812227,1.2922545705084583,-0.3567455633693725,-1.0331881790540216,-1.0011512857549552,-0.9202823886136898,-1.7585357308473053,-0.7750890587515751
-0.23317956733537054,-0.8110795260915526,-0.7469245463768203,0.8014477569732567,0.6302247463956184,-0.580818367780283,-0.9255843663960855,-0.902527001624955,-0.6098822799541289,-0.7144029812315132,-0.6189220598177384,-0.7300490312957046,-0.4307515235028195,-0.3567455633693725,-1.0331881790540216,-0.6814612983987317,-0.6202119216452823,-0.3517071461694611,-0.9456080877912437
-0.23317956733537054,-0.5435068989273292,-0.4324300005339486,-0.8711388662752791,-0.698435517680282,-0.580818367780283,-0.9255843663960855,-0.902527001624955,-1.084601460026532,-0.3939231391837315,-1.8567661794532153,-0.7300490312957046,-0.4307515235028195,-0.3567455633693725,-1.0331881790540216,-1.1048849826911864,-1.144973352891803,-1.7585357308473053,-0.23217992793347694
-0.23317956733537054,-1.0786521532557762,-1.061419092219692,0.8014477569732567,0.15032513183815235,-1.030484200900502,-0.9255843663960855,0.4102395461931614,-0.9263617333357309,-1.034882823279295,-0.6189220598177384,0.11434502899812227,-0.4307515235028195,-0.3567455633693725,-1.0331881790540216,-1.0011512857549552,-0.9218371578725933,-0.3517071461694611,-0.7750890587515751
-0.23317956733537054,0.5267836097295652,0.5110536369946664,-0.8711388662752791,-0.506019348927447,0.768179131580374,0.34378847894711756,1.0666228201022196,0.023076626809074956,0.5675163869596137,-0.6189220598177384,0.9587390892919492,-0.4307515235028195,-0.3567455633693725,0.08126199161099029,0.07085297558335822,-0.023984717222258017,-0.3517071461694611,0.8439395000404094
-0.23317956733537054,-1.3462247804199998,-1.3759136380625636,-0.8711388662752791,-0.696153903031039,-2.379481700261159,-0.9255843663960855,-1.5589102755340132,-2.3505192735529397,-1.3553626653270767,-1.8567661794532153,-1.5744430915895316,-0.4307515235028195,-0.3567455633693725,-1.0331881790540216,-2.1984054508316255,-2.432000622865646,-1.7585357308473053,-1.248301919763777
-0.23317956733537054,-1.0786521532557762,-1.061419092219692,0.8014477569732567,0.4385691158591977,-0.580818367780283,-0.9255843663960855,-0.902527001624955,-0.9263617333357309,-1.034882823279295,-0.6189220598177384,-0.7300490312957046,-0.4307515235028195,-0.3567455633693725,-1.0331881790540216,-0.9910017423737034,-0.927922203075544,-0.3517071461694611,-1.1537946801240666
-0.23317956733537054,-0.27593427176310553,-0.11793545469107689,2.4740343802217923,1.907168411755342,1.667510797820812,-0.9255843663960855,0.4102395461931614,1.6054738937170847,-0.07344329713594978,0.6189220598177384,0.11434502899812227,-0.4307515235028195,-0.3567455633693725,-1.0331881790540216,1.2798244996855386,1.6422454137248828,1.0551214385083831,-0.10880174157805544
-0.23317956733537054,-0.8110795260915526,-0.4324300005339486,0.8014477569732567,0.5473260808064524,-0.131152534660064,-0.9255843663960855,-1.5589102755340132,-0.29340282657252703,-0.7144029812315132,-0.6189220598177384,-1.5744430915895316,-0.4307515235028195,-0.3567455633693725,-1.0331881790540216,-0.41311727339197163,-0.2959353056977361,-0.3517071461694611,-1.0168832374956553
