PC1,PC2,PC3,PC4,PC5,PC6
3.2791464405132427,4.200114336831416,-2.273169036856434,-1.0884720891467627,-1.097157995850888,0.2887713577992852
1.0584308351310918,-0.8804982379124935,-0.3463921880842572,1.3447745162586033,-0.3423998739131874,1.8374416165173986
0.21726969340588456,1.4255319045520018,-1.0254128375676292,-1.7865949731759194,-0.6401861036867784,-0.9984703861664537
1.469180984939223,1.2597833958438218,-1.9174998500286784,1.060599133926994,-0.45178273512723677,-0.05017680632947452
-3.250570134151612,0.05153815215980294,-2.478887687169343,-1.1693005509931644,3.992974351328069,0.20498227799682847
-2.86188644219838,0.3054303869655877,0.7210822204280236,-0.20843426083638916,-0.4292400815018683,0.5686260940631994
-3.021297224078189,-1.5263201753173552,-1.5048055017439637,0.5280419654793858,-0.6497485389721076,1.2376838443561706
-3.0488555283106025,-0.5581988632089316,0.3350769220506079,-0.9785993465999382,-0.26757535515879044,-0.7670093402246072
1.304015102113575,-1.9512030098722766,-0.5892485497956051,-0.2728187704080192,-0.12478527110626103,0.07304491521237849
-5.9915852473806135,-1.1035990744562754,-1.6836349344660602,1.7028578509050938,-0.5703064180153928,-0.0261401017623921
-3.4473936624396644,0.2018343191781969,0.6194144471017154,-0.10459193640851654,-0.38958687282544646,0.2554956225732556
1.0742095498120525,1.5837461207556387,3.18088042267409,-2.6417295710308415,-0.24843868054748525,1.354875618024796
-2.6424354617112495,0.8180152805444855,0.8873085166745358,0.3346262105999237,-0.5088819964213386,1.533477477990948
-2.8587760013149737,0.8840205725056766,1.1957431543396089,-0.4370467552095353,-0.4081118787399307,0.7847677496497792
8.33470129585307,0.9990409212572265,0.16100403501143315,-3.2736907170242904,-0.30485575721537855,0.2886505644443441
-1.0276973528673226,3.8086622468179443,1.8328727952980697,-1.9805853628179801,4.1526501144663195,0.7696644450230119
-1.6969463438167778,1.307757714323369,1.8747156841344554,0.8464683428834392,0.06682592708529013,-0.8652366082195012
7.318431808558155,0.0365279289910049,1.7824977744255897,1.6234745163785467,0.5826098158358782,-0.12086963592540531
-0.7037169646410388,-1.4712875320682657,-0.6741529517261549,0.7713809492156594,-0.09510948344924713,-0.5629136305310253
0.4461580619469618,-4.419629792711644,0.562681207881124,-0.14932162057189102,0.07511235647351791,0.877522923522413
-0.2879669179434541,-1.7929443392167617,-0.6450418902326678,0.03352199970804735,-0.027443615158420857,-1.027703901169143
0.9617609938422006,-1.4533076089684764,-0.5347228602932552,0.463604749097167,-0.19085794011081722,0.49741297343833457
2.5996651352950035,-5.847396300292144,-0.04022785629642874,-1.1128625662178433,0.05230321484389401,0.8687248322694222
-1.7271119247061384,-0.7169719384872707,-0.23178738357612125,0.8599749956428907,-0.053629675593719554,-0.5710351281461512
-0.6081291188238709,-1.2965930374443673,-0.5326036505952327,0.6846880262819636,-0.09282102147342829,-0.457803163411881
-4.066197301222213,0.3258056136354427,0.6403067393929776,-0.05468263736387095,-0.34184424404996494,-0.14599569266967524
-3.224595663695889,0.027385720155526136,-2.5076263127064915,-1.164262236770093,3.9924684396984245,0.20486936236808265
-2.680066771492898,0.3138643188931691,0.8473282581424613,-0.3650033917191055,-0.4661374835309644,0.6258184464947678
4.676526998905403,-1.4163130652523381,0.21657622945798957,0.8031172987449887,0.2129991847341717,-0.32272090948648063
5.624090273710253,0.12785428741252466,2.4179874131237957,-0.5667133078586809,0.4194494649800098,-0.9635847268762977
1.585755180652538,-1.0471312805816708,1.1102747869842151,-1.454937909182456,0.15620072685917538,-1.5859373905482204
-0.9230501798332245,0.9312959123471722,0.8142626449300046,3.2659926301481086,0.33395068720003784,-0.5959475711391606
8.732549507311226,3.3074431096430725,-2.272999996862057,0.17762237555702104,-0.3960477557919761,-1.3335861158519353
-2.53435125382484,-0.30899307996294983,0.49417999373756993,-0.8893523440644406,-0.3632516825087244,-0.08060860545758206
-3.351693021982591,0.3762880406697876,0.7607104651455643,-0.19121146761626817,-0.3873021414079673,0.360549128916537
2.1368688589525098,-1.5392976168143726,-0.5093204946735168,0.6104072602656544,-0.3317717809274934,1.8660450567945661
-4.288019969355695,2.069682328834707,-2.2113467259894417,1.1394785286450577,-0.7965522184743834,-0.03678011011113161
-0.10174553578008422,-1.7249696911215673,-0.5405848810567621,-0.12326319210498836,-0.028202000707110438,-0.7971066370149599
0.7382868843633864,1.1684258788458328,-0.8083191768648641,-2.5878545235811155,-0.555529007065522,-1.0645562606666241
-1.825885091212733,-0.42469981477874047,0.4315964258561297,-0.9293237730664672,-0.4233235517564978,0.20492330773062692
5.960145997064739,0.044774598470121156,-2.2699510108830445,-0.4498393704390062,-0.6641595519125484,1.1493652100202083
2.1398117028954045,-0.1604916510183109,1.2484021471013587,-0.507527443429454,-0.024461677017281858,0.09386675045630259
0.29978886763908796,-1.4366991880359106,-0.5380851973039407,0.5573750105237246,-0.1462136527241713,0.20963809498129463
1.491171218389957,-2.3559331311220575,-0.10202257834191727,-3.468956462223443,-0.29057789164479275,-0.39765203722814524
3.0086242110274313,-0.8481772729394834,1.1620375583675169,-1.042858596109057,-0.015677309000639215,0.11060405298852422
1.6192309237571625,1.0012781724578323,1.3921796255336554,2.2011925693425383,0.23159884888253662,0.30382775562649866
4.382042465633993,-0.05584484648621548,0.946045865847603,3.4623784494315113,0.6328663693634491,-1.276310517555934
-1.2130528943416836,1.8347520967438065,2.330011020294433,0.5947617172146916,0.04631463442053064,-0.4364611254171922
-1.3220814888704553,0.4234258710326662,0.9702554572517585,-0.8388027920922715,-0.4282850781300884,1.2195966687265323
-2.8650079202630363,-0.7367157744438046,-0.8854068526029006,2.7044409070657394,-0.21936513338524327,-0.322616728290032
3.543413221937142,-0.9452025397673683,0.3370721246657256,1.5819711517942672,0.19083601554564625,-0.11416879716678971
3.621931184788375,-0.6802121074695011,0.45807877826201127,1.2308151277373856,0.2496777070668194,0.04345372063393
-3.0748409076047007,-0.5340529528790346,0.36381212975598415,-0.9836333056279454,-0.267069547130151,-0.7669031143245217
-1.7148354411245297,-0.21522851676556176,-0.059553814386526745,1.4686776381821514,-0.1297609905246018,0.3187814304403716
-0.19732270642245514,-1.1465928834290984,-0.32015707572288826,0.4346469367011142,-0.09634687903362224,0.057303242581896556
-3.1301426636061858,0.5043762907873053,0.9278377798855395,-0.3125768281700273,-0.39071753943754256,0.660618576808921
-2.2360777904866875,-1.1314336686675788,0.1766749426870064,-1.6451490180503232,-0.24422925649719002,-1.1302638219604504
-1.4550599122355858,1.5713727598908134,2.1024886896084714,0.7205800284858982,0.05657205519997425,-0.6508227841303943
3.528117141341506,-0.7421804293781628,0.5485314183884662,1.4257038982429449,0.22767386079832294,0.24375535172609705
0.8830964616446239,-1.7782273295076725,-0.3881112404206178,-0.6113831939777586,-0.019816154973933287,-0.4411638331918482
-3.1917441541193736,-0.441116331338734,0.4445787447513588,-1.0501834862666715,-0.26011045654640513,-0.8012708131450612
0.995443794695557,1.9424323609255276,-0.8699386418664486,-1.3620448410526829,-0.7562414024985779,0.19826260082599376
-0.9842930736844078,-0.7269221104054266,-0.17495690314639595,0.7418665220068607,-0.10002402115828028,-0.0787855669729343
-0.9448989245315083,-0.26516102815887527,-0.031974684574549085,1.350194173925935,-0.17795904397644632,0.8022278931483563
0.9223814166154216,0.052200146825673165,1.2971272798684086,0.19182664917629302,-0.035642996748187605,-0.17785757957108722
-2.566472656103732,1.9749009187746405,2.855656039934929,-0.9720028296443551,-0.2199833417878383,-0.1294291775297782
-1.6080514960386945,1.6805494072101275,-2.192988835617472,2.5353418859274264,-0.4198555610935005,-1.0022297977561838
4.678987222204027,-0.004982421038412234,-2.1164621127733456,-0.47414645763077107,-0.5304532438732726,0.23853240769888182
4.322645025092789,-0.6447806689547384,0.978445581228893,0.434959841762406,0.2811247607976165,0.09867624595349407
-1.9054359327815555,-0.8887690882292894,0.4254411036190956,-1.8325585116806191,-0.24615597634031772,-0.7449072628723455
0.13178841146743836,-1.0703060199957413,-3.3152885558797847,-1.9065002179499315,-0.6905300302494267,-0.9538158711851696
-5.702226242529865,-5.388297603687588,-0.8860544474308439,-0.43614718611828074,-0.08361552325050567,-0.5667928139501508
-2.9186195106944735,-0.46632189483501724,0.4277461129037992,-1.016369258613308,-0.27994009206200243,-0.662614199959235
-1.2526859884359187,1.6566354659923945,2.170884726562777,0.6687217847561904,0.04452881998278928,-0.5254274528552539
-3.3388964252651747,0.35186279453278274,0.7473993387246797,-0.1935258018066117,-0.38869205374718824,0.35318347007213835
5.9597716649532915,1.720593117561736,-0.15866223767007281,-1.131314775590374,-0.44923808515369057,0.17864728073519942
3.297346000964174,-0.7634474501211865,1.094493981002169,-0.7118381832528708,-0.12311315772487852,0.36363732293223355
-1.9874323805745522,0.6804985332472736,-2.7328317262780017,-0.2735718668733217,-0.7631106284870729,-0.2797739715344156
-2.2102052058324966,-1.1553388058651684,0.14819301806870422,-1.6401884507482587,-0.24473133396748956,-1.130313087084672
-0.8583115883013805,0.2516460654207174,0.9412932411849055,-0.8406956411799998,-0.47635008657297767,1.5459939514015968
-2.561358724555455,3.0515478362086106,-1.5759149077012156,1.2792016914267805,-0.9572582108873412,1.949882859615872
1.5919312903551452,-0.36329815865216464,0.33990860278274443,2.7816633145287684,0.1586143644375925,-0.18048644186724358
3.2050922391804293,-2.384748241743931,-0.793088889922344,-0.37769890072335444,-0.24788025826463184,1.258887600773977
-2.603342246112619,-0.13310797163877497,-2.5636073174032927,-1.200715135100045,3.944291621850895,0.5921194777221985
0.45734189610816395,-1.485918219972972,-0.550664056865972,0.44312448845797103,-0.16603893357564622,0.22193487480668753
2.3295311203801177,1.6087593790900356,-0.6533006760033336,1.4068554991582454,4.696375021833964,-0.0559451107882224
3.050994112933968,-1.052900689034741,0.18171178003182664,1.6709901192135328,0.2140064379240181,-0.5540340737622671
1.696771413810218,-0.2083456036209053,0.4606895003063385,2.7009875465269864,0.16059684256632042,-0.08004486404019091
1.5361178141967666,1.8045458463227964,-0.9134305742468417,-1.3616753701286246,-0.8162461942647272,0.4144973856426811
3.32536081987235,-0.8283026340855222,1.0272769723025899,-0.7206000140484111,-0.12807996526876617,0.34044447074321427
-0.0940038227439851,4.506119164134589,-3.2403694317321796,0.6136153987788046,-1.204447654366355,0.9988137356577121
-2.5723750007761566,2.816076808783424,-0.5799828360138825,-0.21040667394645884,-0.6087337139708445,-0.9590117274690727
-4.148171841880283,1.0508807594661118,-2.7245724231884574,0.772735223353522,-0.7453397863779825,-0.8533967596662496
-6.839801724571273,0.7550039078336612,4.359828404962302,0.8473135457051861,0.033988446570575766,0.3833023405721936
2.133794302662142,-0.01996498613040527,1.0007350833327653,1.3800695431727774,0.33232985247544694,-0.5950521669017929
-0.0029977696449255894,3.724095885011207,1.2138246085534528,-1.349078096095385,-0.4996063685068054,-0.8114681685944146
