,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59
Fu,3.860851700802328,0.0009689245291069577,0.9892709649688154,0.01159062183440566,0.23576936652774833,1.9322930437674013,1.3955544407295863e-05,0.5599070082183968,1.1237170433576662,0.02210044221000981,0.32294861641352046,0.4890938826732427,0.2310855934653565,0.013930600979676055,0.7751068975981631,0.8867800689553293,1.0610624113936469,1.0236009282555583,0.06263954301447323,0.3032105848325621,3.7102538307442576,0.3446698127329641,0.06023835641942386,1.158576163124908,0.003212552326846028,0.09263484336821916,0.0015904342077454722,0.22394636498811732,0.33800038547243455,0.07850774984383024,0.12561093221049988,0.20640403473898555,2.0263702070314407e-05,3.2605656360554938,1.4096398642722598,4.414852676369593,0.5811536296371456,0.041891712581951665,0.0012992144072552496,0.5008688382034318,2.539121454557648,0.06558075350604844,3.9997155980241126,0.5585131425519071,0.3850040345899829,0.8262487836140584,0.012884360062198244,2.798080004176068,0.291292999524599,0.18654429603902384,0.7600231246060719,0.18199485723583014,0.7952258533580719,1.0591844004765065,0.2845277015511451,0.001352076335492333,0.16236714998117066,0.04062719328431525,0.3787211908036344
CYP1A2-inh,1.341619800352766,1.2255332876016407,2.658298664684775,0.045730043177336414,0.08962612670209437,0.5569209475776872,0.5189418066468483,0.8822312290060305,0.27351265304152783,0.7181258558410285,2.3058813599175547,0.36844690655518303,2.668641433070409,0.13274672316206457,3.073068272986805,1.696114075843762,0.010578025410750268,3.127341537713877,0.19504938218386586,0.15837528963885444,0.00175022014987977,0.07375427281281337,3.124721500289427,0.014567880660081918,0.21807843511117303,0.017052822357866832,0.9200584054922889,1.006123705434259,0.26251633211757014,1.7541335891543461,0.10113358226217749,1.556921750598269,0.02474461286088915,0.24937126989397143,2.6830394022802424,0.5557607738425085,1.9021119708070913e-05,0.5269232858663191,2.109593027525527,0.0025991263435534663,2.2749131047204685,0.03596572834635553,0.4354342265169202,0.1108965242288838,0.5087404189899514,0.06356859697538794,4.80113972530766,1.3715267182302866,1.5046376144605405,0.22272974237351736,0.04270379441042687,0.17099796638089107,0.30291515877419867,1.3196085523400105,1.0135254216263494,0.9346863366272613,0.931452796194078,5.232113137912697,2.262216609142996
CYP1A2-sub,1.1795833427844609,1.0394710762126425,0.00011915277425141789,0.06519325519248027,0.45057039480792077,0.577503908000405,1.008143976967633,2.8394156974873455,0.3479505233762764,0.306715124152609,0.7456509914374139,2.696022175783227,3.1045963121233178,4.9047766293141475,0.8289701525571544,0.9885039878163878,1.0229253572735588,0.6789809286008957,1.727468123504056,0.1572569668559648,0.08275627056803447,0.3880338471203577,0.8530497660541895,2.625713519129863,2.033536245091599,0.534660153882997,2.8635686330064036,0.0010475023845552666,0.019447612969218264,0.19496666420693545,1.7023729669436674,0.835072260724776,14.44025379795045,0.01209020521576013,0.3369094054473429,2.394862114913053,0.2948852633050803,0.0018949284154245532,0.001088279776077322,0.03659636391482939,2.8100787505587337,4.158467761490507,0.6698869343742132,2.04671692735236,1.7320194511978162,1.408322960519461,4.733783827976963,3.3156899714368344,0.22582378155713476,1.9071550312205598,0.693321294460955,0.9205956015605166,0.1699493627697539,0.3378430966559332,0.22008788330742612,6.686355681272706,0.21256077992597402,0.07246457800365867,3.1903515222905945
CYP2C19-inh,2.1503502663628797,0.3104808819030572,2.6805956457748725,0.1884844786652657,0.49956285293187364,0.3362320909788702,0.6808195237165101,0.6769789940981195,0.017823103650729644,1.175178578755807,1.7506509711716047,1.5348083728112425,1.3595197462423574,0.8926737472091433,10.321060412045018,0.9757666359366989,0.03447075166783727,0.506902536173389,0.028366270781334694,0.6054431306153935,0.6491800801733015,0.004281931567605833,1.2875444240392404,0.7838872534689179,0.0032924201032760365,0.003361632632865651,1.119429670364517,0.3685210221461881,0.4142040566337745,3.7555865778746025,3.587808830572326e-06,0.29841222977802623,0.12306456728347817,0.350016092329808,0.04290878480905011,0.05996120942448617,0.02210104903481859,0.14981126752943189,0.07182532737159308,0.244196579775111,0.04700222942287573,0.21039233090505552,0.019536947667176487,0.3640786994166885,0.09857818037560749,0.06909956397046986,0.418124534852563,0.035803876451396384,0.0059856172723615495,0.120031106163329,0.07374719920325329,0.8639031533338205,0.09070699809419251,0.8171103195932531,0.014549455549939723,2.2100202801362876,0.008044928298759588,0.31936302012664036,0.48359692859809306
CYP2C19-sub,1.1987386359309404,1.0291409388461623,3.3337757879297767,0.3968982531724421,0.2203167454299532,0.4269724447941168,2.9742344518109043,0.06635703760038647,0.01776811615861086,0.0033996146113400147,0.5171404872961787,0.16410227215915688,4.382630286754924,4.67567163448834,0.4274105157682161,1.1839969533968786,0.028187348023448064,2.6252642803906525,0.050190972500576574,0.059705633601867036,0.006368533971852338,0.01828591049125612,0.2610242281311248,2.08898593778589,0.0731007677594548,0.8967012534728783,0.00022955903884545298,0.3975654849864441,0.15066717912546357,0.0010089615934253003,2.3560350469731715,0.8743558625637264,4.709900792939767e-05,0.0063016487745178465,0.7293259810635816,0.007809992609798702,0.4117144525281619,0.0004600284827027405,0.4202575432718912,1.696745004048345,0.25536719509537886,0.06404617578743459,0.2586814102736359,0.4067905724845766,3.3750749242121687,1.4251968512707838,0.12350052839935127,0.7180124633660432,2.53588486857181,2.370042289648323,2.600652083091654,0.1160947350691031,0.06982138127849252,0.2573854208667603,0.09025450492378156,0.8262593494239542,0.12732676403382326,4.6409436371470675e-08,0.6529494738674083
CYP2C9-inh,1.6131967975414572,0.0015706494145199966,4.675063876654207,0.6698519241183886,0.43462298802693905,2.1765463395597444,0.6269179195098321,0.11168518484732667,0.002968948061170757,1.0805813668486708,0.23479693476091368,1.0823882397332834,0.6872486188399549,1.9112682822956792,3.8305414892952174,1.5719448373862923,0.03012846331215047,1.9046601026517365,0.03676329905060441,0.028057342079534555,1.41439045629684,0.6576410969183973,0.03362251661107485,0.8906401092159115,0.4582310937848521,0.06853377790304303,0.15086918915778183,0.537705016952499,0.022039966258135167,2.597587570811577,0.6239294783911563,0.07108912223473032,2.5245488546704142,0.0629172635334588,0.7652533887734795,0.11902366203819684,0.6253633822392135,0.0007914093820483856,0.27019728819746225,0.021467162419045865,0.0263658393765785,0.04811575243012583,0.04864476003084318,0.24835090855270095,0.011488840766613804,0.00013179868310702917,1.9502716348441882,1.6415210162782208,0.5321714095571142,0.003060261807613042,0.25944227417011223,2.13988431339198,0.7264403962614667,0.2030330123073428,0.004756075950941162,0.0334941379185939,0.8142007430441399,0.5112975855300903,1.9778058503994975
CYP2C9-sub,0.0693158042375808,0.2595357621579299,3.258586493945996,0.0821564478754337,0.6370125725697277,0.23919511544584593,0.030762409567160948,2.013462006467062,3.188989043083068,2.921873385993347,1.5926278317336036,0.03669836675115072,7.360362580831832,1.7161549413455885,0.24294722424971546,0.6062746805229101,0.4651807630218206,5.601771775286211,0.2206625025561216,1.556208126449984,0.1634485323759154,0.17918975522847796,2.323062483798564,0.019035440109500718,0.009975648665907524,8.035422853706995,0.9419374993145833,0.7281167438958831,2.5118525102881506,3.7082332630812767,5.382556878665041,0.7481579106648825,4.435565718972097,0.08547349882317501,2.1921438128993627,2.6256161590985463,0.0923371727408094,0.5810436128929669,0.6089797050267337,2.3940233064425613,0.6492902666918815,0.8909464048570299,6.427788444313533,0.012592037350623453,2.947954622345548,0.5051080949344825,0.3308639119328623,0.952815541697879,1.173107957106816,0.1077110580316797,1.3713391201999352,1.9746670729517408,0.030181281671762775,0.013814652676607758,0.8115418967822561,0.7150993677892664,0.00011834518000602504,0.07482337315403366,1.3282927320122544
CYP2D6-inh,1.6297384005555586,1.2801742126509512,0.2584425482734093,3.8185263382212016,0.35350261486576495,1.9584979953943784,0.015113263470750107,0.669445777893936,0.08455823825838088,1.847639253555673e-05,1.2413175980881086,0.0009597207305308915,0.07738037439037104,0.5655662685200328,0.5667258517095575,0.5988946149761615,0.4309280568093189,0.25314558587097613,3.585643695542141,0.4854936218289348,0.0186790031226397,0.007727930012680796,0.13262691971358145,0.040025902150795226,2.0803845395680378e-05,0.014223177811010715,1.2409040408786114,0.11097259245333307,0.3016048453427501,0.8643404803607233,0.8605004174579459,0.37639420009896746,0.1973983180651145,0.07587317224774025,0.6355754744636163,1.891887591356594,1.7282676469104845,1.6062116014128949,0.11793450704000163,0.12139559370510625,0.10863673952652056,1.303177201792261,0.6616146751759007,0.9074917994692085,0.00698920216501144,2.2026139164031027,1.1538277433647068,0.27970536174557004,0.10505325991088962,0.9929193828109797,0.6931173196980355,0.0015704490731915906,0.4007222529422634,0.0030101348720543404,0.9301992694731552,1.9349182776397924,0.018892943358271668,0.5738017318610509,2.264554729213179
CYP2D6-sub,0.5306679639103749,1.6599908016100646,0.7644817015704581,3.6077063039684427,0.13453583501752822,5.782587206992789,0.04753029494369829,0.16435612908451774,0.4446905069549992,0.0752129629107237,0.016038796520889385,0.0037354590142338272,3.5133447653826586,0.5671215517873229,0.03015561962217805,0.3023681079254964,0.3657694855522726,0.0656722359721592,0.33862230103785335,1.0358318023239232,0.39512333345091083,0.1774708049525606,0.20342012866684894,0.02455551414232038,1.435532695010602,3.9893654921966477,0.0015802075384743247,0.9468296767100991,0.44797910709068617,0.2353953226123419,1.678535867939545,0.5836747983346763,0.16027592863058482,0.011392568171216864,0.001959018730429997,0.21517466881433664,1.4130369318274323,0.7952163855832677,0.7141293821133613,0.06191579327440078,1.0235313794559873,1.535068721627183,0.013200589631703825,0.061743180859942653,0.20805271357299265,5.0690581267132535e-05,0.5109062129559165,0.5554941818643527,1.080763990719451,0.28837948075334346,2.0351985115532423,2.4265172214847595,0.7984757278370656,0.8982747537968995,1.6800044371029845,0.32325929577652485,1.124995356256239,0.27971557612185194,3.698762643747571
CYP3A4-inh,2.701580382758636,0.21507844633813655,0.08612951543598736,0.8117559950244722,0.0043906268368534875,0.9207843037768096,0.2932368340415995,0.0025172753840709576,0.09007047239477213,0.08604947660552575,1.2137648552209475,4.664246716894604,0.347249987858494,3.668538016599449,6.730653175020623,0.00715867260322197,2.118900931273833,1.2930016953263803,0.0520027381171854,1.4773890245359094e-05,1.7715824411283034,0.0007615611774768467,0.12394727923530505,0.8905585624631862,0.18883384107673515,0.09492997995484803,0.06681442919620746,0.01688158094465255,1.1544139262426312,0.015762231004962674,0.2160812180700333,0.02848939982638246,0.03286928066469039,0.2046756853505409,0.21564923417923512,0.12194603799889506,0.9176060517990923,0.03743753577804902,0.7204426809774395,0.33600437750610596,0.021946535806353643,0.15023485016481553,2.263509811226682,1.2049215672322033,3.444745792487692,0.6196562549076475,0.010469258040980136,0.02541137628730852,0.06036450164431156,0.2414536693077083,0.055129578690606335,1.6424106873909408,8.402803185835094,0.5583365576276241,1.4526853141998601,0.020891702428457375,0.338371868118583,7.0418481541643,0.02799005168633941
CYP3A4-sub,2.8208872993136533,0.16843238817856437,1.0559163841307273,0.5945241545419879,1.3047183139794911,0.6416350166725778,0.730841358944865,0.01863113802929414,0.0017124803953694908,0.11913241784277699,0.05268034133598965,1.0145315637339682,0.16571524108328045,0.8841286329403399,2.4838755288769914,0.06446018588702684,2.5842087043783426,0.9150516068474297,1.1193837653957113,0.3847722618080379,0.6030483522915163,0.12816705867236372,3.0073523562339033,0.018774902740317703,0.0746100869073607,0.16940955484197373,0.17039154824275674,0.8817765844201457,0.7438146265350581,0.04568582076671166,2.0872552020992767,0.3270239805089061,0.05791341044815813,3.096549774370379,0.03260210264453975,0.6122648123282588,0.07439321608303832,0.00923806222383921,0.09323894845445385,1.9637740767670362,1.2117574624040182,0.01708064955588214,0.0006848180826025036,3.0233940854561103,1.4615606667303116,4.026217346697764,0.020177913483106564,1.5648650832515356,2.1463473377717195,2.2263225074619437,1.1024416152281737,1.8097793580559858,1.4022973231050482,0.0002745796733381251,0.9535360027929455,0.004803520469416393,0.7221679381604855,0.6898719816210963,0.0001278189798231739
CL,0.5929656491274393,0.8196643714584555,2.678904518534249,0.003956297077017106,0.0067600565922039365,5.1178794063735635,0.24167515931803324,0.3962443763796212,0.05053171100876677,0.003925697556768657,2.6502029202020108,1.36713227797358,0.013464538130772745,0.036735964188569,0.9368294015630952,1.9639814275858196,0.3140193189281829,0.11621798823273632,6.417982600879905,0.47998256138260825,0.2512208141099914,0.030089900760253887,0.2874804046640156,0.010213736997395475,0.030087034933585614,2.536765950180947,0.2736820789083602,2.1034208710456155,0.15928752722557923,0.7789871514030984,10.995653524836639,0.09780541619451681,5.038173886875776,0.00043460658572556276,3.3177856305620623,0.6715829992589826,6.985732073902438,1.7802729068078977,0.47440350018578026,1.2354662443039615,1.0718310944191458,0.007434783944301279,0.12415120525858958,0.014526063912882057,0.772835009604685,0.05576514307060311,0.1624351850705088,0.24795262577077504,1.2406528786693336,7.410157420091235,0.0900574757186894,4.17021466930783,0.47303091033092926,0.008911693306309514,1.305907892955584,0.31950190192837946,0.01563102852885119,0.2848392474369592,7.192609365643743
T12,1.904594142717696,0.25341526779622964,0.13624553127446437,2.023418264731115,0.019505578243367884,0.6142663624760851,0.31920746774478304,0.307101707817343,2.9974523919949423,0.9326694193384076,0.5843846881828358,0.03217413116253481,0.6982027230710435,0.510724532423279,0.14529054250503345,0.002245769060060025,4.016330128829669,0.007627404298071157,5.773678014773152,1.1365748110898866,0.5206576094530034,1.9294461165265984,0.34072666834326426,0.572584862478439,2.727401052482192,0.0284199185029582,0.31187040383281367,4.081053631918929,0.011114973259828818,0.6564594166780373,0.7932207995373209,0.8984374564758502,1.783247342652926,1.520442501577391,0.8148525783364339,3.836805285891092,1.194864805844155,1.479088471916214,0.6980549944275107,0.5627310413742046,0.5802184311543197,1.6038610805806055,2.450730851851932,7.126678486474075,1.2502070471059594,1.0899592316350062,4.85726334080672,1.1655554197357847,0.8171194327963972,0.012017406057730627,0.26982374875958975,6.383591996524989,0.43274494764091775,2.0207682751584466,1.955140586083121,0.013779796402679427,0.6803700977437327,1.4944043209813276,0.12157656087755854
hERG,2.3389785258689733,0.07563524643715,0.5493781560864197,3.1038065320065806,0.24579536882196273,0.16142366347129364,0.029050613574386354,2.3792675486410397,0.10656352886242347,0.7569968105470181,1.6969901213807264,0.4657736042466275,3.075813895534007,0.0015195731931788741,0.5647176261194268,0.005695495953326931,0.0026289579133889854,0.46887066235816777,0.6031544096537672,1.6086288003975702,1.468054835692545,0.5289901166137609,0.838132842766043,0.2653984143532999,0.23958913927383269,0.3265818274929904,0.017380029009860673,0.23929015452461128,0.03419268196249323,0.5463382132144303,2.21637262975239,0.026512741854618462,0.13760675511130058,1.6182968901457835,0.23192745577532325,0.1225534216647509,3.7012153415314177,0.23719330608949446,0.03514050817792014,1.0714539249241315,2.4001468273683693,0.18518044281187448,0.013772981003921329,0.00687289717802189,4.199971165232393,0.8231552602522877,0.7628092790851716,3.2236043530103378,0.42568110026938055,2.0541495604902726,0.0003836799139983135,0.9492966740068517,1.5392556895507998,1.5252266542274147,0.5027420801089334,1.6191089833499654,0.09529237192606467,0.04693104314447293,2.301403596389757
H-HT,0.031196683829430503,0.025790877867057478,1.7828888942482017,0.4873231566540254,3.9224996162772334,1.2834730917941488,0.02568715147013778,6.716496409966231,0.5793790898757132,5.431083723961539,3.9275231274359577,0.9251010238637775,0.09640726049766539,0.7752811896854767,0.041491484180607885,0.00018487180066413468,2.2594052335694057,0.4798323461316222,0.18590940440819106,0.04175253460681595,0.0945822467329568,0.8327019309617387,0.674880267355165,0.1276336308136674,0.537056053577071,0.09073922287900396,1.1853495878536138,6.33503647686144,0.9032364182387873,1.4865339940869944,1.742230386013758,2.0591223790142563,1.9077595927975761,4.1493266971621585,0.571714300078776,4.669641706951523e-06,2.743224158402475,4.644770495223054e-05,5.969974766105918,0.14297833228569243,1.5710703021743402,0.925916473651899,0.4369122111652462,8.838717233644035,0.4846651056977785,2.672780738041095,0.18886014172458662,1.8103054766459268,0.025390871116736498,2.1229757877953035,1.1039626986122064,2.0431139134320393,1.0379751156994437,3.326639753126352,0.13559350925175412,0.06945597899357506,0.07460951064375711,0.006983447926214563,0.2370927848021246
DILI,0.20325066304347222,0.18065211529804237,4.9784857713801145,0.016971026228449863,4.167624863002094,1.8061729419026396,0.10455712240390665,0.6808450417994856,0.11645285907105984,0.1768447648832827,0.7646297784616374,0.8057123417223919,4.325643617050197,1.207338716512545,0.0027365012520744014,0.14500482222914512,1.2495833472809315,2.2631412592847195,2.2465415234689874,0.05649986572775649,1.9855529888407313,0.117390941151044,0.40425918176976716,1.7721651939168797,0.7132314752318805,0.3168662400939678,0.900495738788046,0.03092067335660388,0.32633376683653653,0.8116927270934748,0.2520773970011643,0.0042813401196895974,0.004555598773465124,1.7064543508446692,1.4210913226407742,7.452570169793607,0.0725939731979167,0.09755761775194913,0.0019378388814543933,0.373564607207577,0.4745535118012937,2.7911055560951934,0.4342911277279921,5.001003418345448,0.2121966716408092,0.016469198715064012,0.6362290378735556,0.19727594844684535,0.4844221448999355,1.0730305724326756,0.649519739655245,0.045183511574503635,0.9358189157374085,0.2832276899444786,4.4786330579338935,4.658208601224691,0.8637495758108505,0.3634471438900846,0.053381162711514
Ames,0.01811916791019153,0.00854324965171909,0.6648623401806962,1.0199844357312315,3.526094816050513,2.4902263581040014,0.3398018789453303,4.2944958535367235,0.11802596755047193,2.339834585907121,0.05545130868801196,0.725452388524893,0.41562295081826617,0.007465321817069697,0.25517643025549763,0.022047063457253418,3.4597209654761603,0.02098531067075711,3.4605951109435784,4.740596359083204,0.1507018787544456,18.47909979488756,0.013237727646739106,0.00034889268494976407,1.9143816740943644,3.490033141007756,0.391392974972392,2.549319796760568,0.7134248640586441,1.3354195164158924,0.03520868779864,0.9860922839565945,1.4322615447281637,2.7116104739132925,1.1835291046580803,3.7703358653922256,3.742458830556742,1.857104449697412,1.0886869504148327,0.011922322484599212,0.061725986710473676,0.4249851670155574,6.183602959061944,0.22415376389268737,1.2400638571193838,3.2720041381193896,1.0422380184151092,0.5503341743733136,0.8005800466504103,0.1321685808333124,1.5396629895702594,0.13385416598568886,1.5955132543862418,0.16421129081392954,2.353665967542133,0.15391423150199246,0.7471237957265661,0.49617865740027656,2.375064402479652
ROA,0.5481248048141281,0.10435179949588058,1.3044650899750503,0.009517433560104276,2.0763780194671337,1.5063026165738127,0.0006465727551980653,0.24038481747317592,0.08940870229711115,0.5468171035449801,0.15607129724949714,4.878980587043601,4.155136230988568,7.690136947284987,0.14138589127837098,1.4230523060558478,0.0025851336255193285,1.2813064103058627,0.22820766229429812,0.2185352243137267,0.0020116114279536655,14.41460325386174,0.2308121967285975,0.14846395853641653,2.8895612684835883,1.9733170078992783,0.9231241619136897,0.3919881592608412,3.5553660274482453,0.000700406934903573,1.202995022578266,9.327413344854216,0.08073082858949315,0.059959500487519725,0.9202786189733048,4.00221657558326,1.1407075627319798,2.6752841460114496,0.04721892357675109,12.217795928562577,0.0393625206726786,0.01213861625691525,0.09955368419648654,1.1617332950088115,0.13244707151057675,1.3304913964557585,0.6094847617729259,0.002349503935063708,1.973097382057973,0.041885999244314236,0.15756306856072258,0.5433808550400689,0.40533829505773056,0.27403986769836997,2.1019076856162253,0.4361078854588637,0.4806399140883177,1.1779155343930587e-05,0.4927931286493401
FDAMDD,1.8117090737034598,0.009524396740442198,1.5257599288136312,0.013582414340993373,0.4366699209508577,0.09974774652488627,0.2520798791635636,0.4163075622072878,0.05685372108543214,0.0009690104003758441,2.684105491850008,0.18810623767111131,0.14226090376309855,5.693798373442883,0.17522841426094185,2.8333311748839787,0.5777958445028005,1.241938640237331,3.208964474660342,0.5753358026846018,4.404645471600023,0.17052263702438925,2.2643040656319133,0.0798053720647747,1.0389752203203837,0.5521275505575087,1.500355487960698,1.641870704165214,4.630457636438966,4.517748118441223,1.5263322793558043,6.723845484715481,0.36663428437380036,0.05831779365346071,0.1244284395808456,0.006858396204309863,2.2955868064692617,0.11896561376015467,0.04828631072885927,3.951398055196457,0.26885690624703806,1.0066491478092618,2.2068965696328697,0.7930446161681681,10.894775715612157,0.011759590770937705,0.5861548341744643,0.010620779446823467,2.6849935987331723,2.263304808842196,1.7945725816896436,0.7085380952109216,0.5749595752523172,0.00044889712177778016,5.0375852119688185,3.3041256181297642,3.986771700479025,0.006890206846882891,0.7048066082233244
SkinSen,0.19333379989087654,0.06953246218484191,0.6402431996327278,2.6081198908648218,0.7413411897302602,3.0143435990978964,0.053973904478040825,0.011839101651095148,2.223614383177033,7.792011115106234,0.00020672323037080855,2.4595508594963373,2.31665518313511,4.900079891376154,0.02291472151633273,1.8494594786158391,0.20520568333021053,2.0862105819945094,0.15928048743777498,0.0002292061508789196,0.38089539131587735,0.3284532649766013,0.6526365305530673,0.8037327887236009,0.17843401691190322,0.9504788114998285,0.7004284948654464,0.24503178872718798,9.680516946066017,3.6282948592517017,1.5323809632237668,0.010326283536383972,0.0050135702265847685,0.04500583263366378,4.033899438728117,2.569003120706744,1.9166776345436793,1.351441947294492,0.022733263315602416,2.569152775985301,2.8701839582258386,10.781064327939736,0.4199382150755769,3.4467942856299407,0.2053928382302983,0.18394166953606658,3.4611941148019567,0.006007235325698365,3.19353478001543,0.10649162341381824,0.8312100740420707,0.8671471843256211,0.06605063594723071,0.16088031666925243,0.1799347181968407,1.4451914445552414,0.011730325693167313,1.463421539952116,0.03835224136828382
Carcinogenicity,0.11115407517393683,0.0034631823890767834,0.11859131744834318,3.950289276242543,5.7337643311845365,0.02724033974047345,0.01845847906335644,3.558481294116142,1.1459814604560947,1.0352955114261917,0.08137294120634804,1.5898320295651673,0.301220796265657,0.07654551859154754,1.009873110833977,0.35624319733503784,3.7095697445977738,0.9955188915897167,1.0690880263253564,0.51545528186623,0.7225054186772258,0.17933939833810644,0.689391570120168,1.5049385437326028,1.8267064100976789,0.197636289075437,1.7987357803929567,2.770262066581432,1.2762029107087038,2.5091555354920865,0.9737709453632313,2.0985648656196285,0.3007235125845322,0.17731893046986572,0.014689515866894988,3.1730640172101534,2.902309444565827,7.99719832942753,1.9076241279435628,0.8786435399983336,2.5526968303094244,0.02791272477667849,3.5002938630188085,0.2777512488195136,0.005928099708782574,3.93194093271346,0.7747737890137759,5.0133754202573915,0.1102914785503959,0.00012089366484224375,3.933388159146426,1.727959797668863,0.7394330928684719,0.00826296210691039,0.9619490456168254,0.012277696596013021,4.42742818191865,0.2510528647490065,2.799846214663056
EC,0.24525433516254114,0.04154966892530922,0.33497849190439455,4.464598688149798,2.628824513498253,0.0002514129735517213,0.8486177756580443,0.07297229568071815,0.07285185426221662,9.860251124294528,0.7504497112115069,0.02077843828237517,1.372453085420661,1.1081171411848592,0.15746641720826443,0.19009858742880412,4.748570332608681,1.7106412230783539,0.09080914430370411,0.1931155244807055,0.25394585003327075,0.7469454174535537,0.05965479486809777,1.1480021307758654,3.2518708627394712,1.220523439686409e-06,5.977367443123813,0.009549993651624077,2.1213260556809845,0.004513995981752461,0.07674490622335835,2.8102469763780915,0.5942518903587201,1.3870878089070615,2.3518066911926874,0.6274835843668195,0.008459561541530974,0.5795372219969669,1.6438836435918476,0.17984419420194717,2.3787928886915024,6.024315261820079,2.7920204089429013,0.0652328156190208,0.27214416342848485,0.13140951800858292,0.5243375537603978,0.25869225181095207,0.48961160424048633,5.8698215950446295,2.9300910516723024,0.0003427476422485614,0.7355800206635534,0.744051708543597,1.8982191970430928,1.0693601478238997,0.07940204871228139,0.6406019506032501,0.0016102576067407903
EI,0.3064934458952862,0.40055481066682325,0.48647779431109994,4.155879016023495,3.721842628086854,0.17879357171909704,0.09825602027035757,0.13684175686519173,0.2868725447887397,6.627348731823955,0.5156972923149015,0.02928174005550567,1.546965617597106,0.014623636759537218,0.0003179936331050837,0.3154001736258874,3.3085330509705884,1.4963101875314402,0.600111994770018,0.03477872451325884,5.388810891181041,0.39251634110321254,0.13678085083332672,0.025595167738458765,0.6680369429267345,0.14362604410697244,2.607098377871509,0.2380217438335852,3.7836397100073667,2.302855932345322,1.0562446912927004,0.03970721948568088,0.11911355527254,2.6969621286101004,0.34336982862033927,1.705190462659685,1.3464592570969065,0.07445492942103896,0.04401717448395938,0.6211852026371948,1.189395991136654,0.5497043009986513,1.680116032624429e-06,1.308668157279298,1.823216023224833,1.6133819617634146,0.03012429220643712,0.13839556665105537,0.2207814387558264,3.2259565474420446,0.9781475656242711,0.26126233166434293,0.1108213935217193,4.435113843969229,1.1510786203339112,1.330079373822906,0.028366516567876716,2.559116205594824,0.17019914538065947
Respiratory,1.1747359571789822,0.1670871852987311,2.7050699589115186,0.034423060965219764,0.4550881363479441,2.7124449872875163,0.050613347580070835,1.3965315459147807,0.1408813309273928,0.5421764198146553,2.9378619338664995,1.0531284484591241,0.0661663214372305,3.1630414393183157,0.005724800005820773,0.004766600235876874,0.7514461446155024,2.789373101849662,0.00205273084605396,2.2505345482361943,0.018093831366396716,2.937298295054952,0.9783438311430107,0.6522072358794782,0.3515961052521205,5.903098206946332,0.03365020326261125,0.0018754256851119184,2.132653188885865,1.0591033911425647,5.62655160501285,0.1590801761721472,0.22883698078831355,1.2056785789952886,0.0004086677277192417,0.0042204413376693405,0.6547489679774926,0.03715758788256658,1.5413176044761914,9.752961213083314,2.3621904419925803,1.2547611795092795,0.2229751499672329,0.5188314902833593,0.6800465011533083,0.41176562086426177,0.6125026742890821,0.47868109683880994,1.8503673697775063,3.067925152967264,0.9882754770514198,4.288129282815239,6.9702046564516795,3.293752517692901,8.177757722981193,0.060383512831218254,0.47991008429791393,0.6086209736578353,0.3447558426061054
BCF,2.8518006438783754,0.6800219001111392,0.14106647229869165,0.4051623704596808,2.072987556440573,0.027477311170703556,0.5997674173131341,0.20942990114232438,2.3464545240763277,0.05583737288132384,0.14789480133092867,0.729855538012098,0.04320172048347803,0.6796074245900913,0.7789037576629884,1.058348497832204,0.015227378453523156,0.2798066677499943,0.12221608210228824,0.19914587185186375,0.19757587114426375,4.9771848609489995,1.1143332326670394,0.027064826313664112,0.00013502148011233726,0.2996549757026713,0.00473289195451,0.00578535203744373,0.0405770146276688,0.21932518630107967,0.09505773819023078,0.4271679788073652,0.11865852555240436,0.34058760454848924,0.36119525290842636,0.11850894018799699,0.01808812816340866,1.1351753431759148,0.5515392683234086,0.4031580600820843,0.07712439160831934,3.9822429962699726,3.507157500653301,0.012480628146439802,0.10117717920173758,0.29134357978859865,0.8758448934598302,0.12021907512098448,0.05112857638516041,1.1972660354680063,1.006940407313908,0.00651973934495447,0.6153545955213285,0.8863292203421134,1.1128777248148438,2.279686552963019,0.2041289609553728,0.23507241705122353,0.4255998353520717
