,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59
CYP2C9-sub,0.026327894757762326,-0.05094465253173585,-0.18051555317883258,0.028662946093420627,-0.07981306738684632,-0.04890757767931735,-0.017539215936626395,0.14189651181290752,0.1785774073919506,-0.1709348819285678,0.1261993594172967,-0.019156817781445522,0.2712998816961009,-0.1310020969811394,0.049289676834983934,0.07786364238352259,-0.06820416138490537,-0.23668062394894535,-0.0469747275198187,-0.12474807118548895,0.04042876851648036,0.04233081090984175,0.15241595991885373,0.013796898241815334,0.009987816911571579,0.2834682143328771,-0.0970534646117583,-0.08532975705437597,0.1584882491003087,0.1925677351759965,0.2320033809810762,-0.08649612191681669,0.2106078279402761,-0.029235851077602487,-0.14805890087729823,0.16203753142709093,-0.030387032224422544,-0.07622621680845554,-0.0780371517308733,0.1547263166511296,-0.08057854966998859,-0.09438995735018796,0.2535308352905724,-0.011221424753846299,-0.17169608680297715,0.07107095714386312,-0.05752077119900795,0.09761227083199528,-0.10831010835128993,-0.03281936288712499,0.1171041895151466,0.14052284771352097,-0.017372760768445183,-0.011753575063191524,-0.090085620205572,-0.08456354816286188,-0.0010878657086516932,-0.027353861364354682,-0.11525158272285269
CYP2D6-inh,0.12766120791201846,-0.11314478391207222,0.05083724503485698,-0.1954104996723871,-0.059456085884101444,0.13994634669738185,-0.012293601372563738,-0.08181966621136605,0.02907889926705977,0.000429841744547417,-0.111414433449536,0.0030979359750177085,-0.027817328123019125,0.07520414008018653,-0.07528119630489123,-0.07738828173413342,-0.06564511077066745,0.050313575292457204,0.18935795984172768,0.06967737235494276,-0.013667114956215046,-0.008790864583578105,0.036417979036951154,0.02000647448972337,0.00045611232603033625,-0.011926096516048625,0.11139587249438868,0.033312549054873145,-0.05491856201165049,0.09296991343228853,0.09276316173233562,0.06135097392046576,-0.044429530502258785,-0.027545085269016736,0.07972298755463296,-0.13754590475025402,-0.1314635937022294,-0.12673640366575403,0.034341593882637675,-0.03484187045855981,0.03296008791349329,-0.1141567869989455,-0.08133969972749475,0.09526236399907406,-0.008360144834278552,0.14841205868806967,-0.10741637414122238,0.05288717819524598,-0.032411920632830396,-0.09964534022276103,0.08325366776893595,0.003962889189961776,0.06330262656021975,-0.005486469604449059,-0.096446838697448,0.139101339951842,0.013745160369479752,-0.07574970177241956,-0.15048437557478123
CYP2D6-sub,0.07284696039714873,-0.12884063029999757,0.08743464425331972,-0.18993962998722624,-0.036679126900395015,0.24047010639563482,0.02180144374661877,-0.04054085952277253,0.06668511880134873,-0.027424981843334653,0.012664437026922826,0.006111840160077674,0.18743918388060327,-0.07530747318741493,0.017365373483509652,-0.054988008504172625,-0.06047887941689012,-0.025626594774210476,0.05819126231985802,-0.10177582239038512,0.06285883656662052,0.04212728390871649,0.04510212064491523,0.015670199150719294,-0.1198137177042179,0.19973396036219399,-0.003975182434146039,0.09730517338302719,0.06693124136684497,0.048517555854797716,0.1295583215366556,0.07639861244385762,-0.04003447622120024,0.010673597411939833,-0.004426080354478437,-0.04638692367621901,-0.11887122998553656,-0.08917490597602376,-0.084506176230697,-0.024882884333292395,-0.10116972765882035,-0.1238978902817632,-0.011489381894472753,0.02484817515632539,-0.04561279574560109,-0.0007119731825506672,0.07147770372332315,-0.07453148206391398,-0.10395979947650205,0.05370097585271086,-0.1426603838335382,-0.1557728224525947,-0.08935746906873909,-0.09477735772835724,0.12961498513300784,-0.05685589642038236,0.10606579826957602,-0.05288814386248128,-0.19232167438298717
CYP3A4-inh,0.16436484973249724,0.04637655079219849,0.029347830488127617,0.09009750246396799,-0.006626180526406962,-0.09595750641699743,-0.054151346616829334,-0.00501724564285122,-0.030011743100788427,0.02933419107552236,-0.11017099687399345,0.2159686717302907,0.05892792104414461,0.19153427934966216,-0.25943502413939057,-0.008460893926307056,0.14556445071767482,-0.11371023240352558,0.022804108865988455,-0.00038436818605809553,0.13310080544941505,-0.0027596397907640874,-0.03520614708190957,-0.0943694104285486,0.04345501594485211,0.030810709169840286,-0.02584848722772909,-0.012992913816635795,-0.10744365622234897,0.01255477240134709,0.04648453700641034,0.016878803223683375,-0.0181298871107049,0.045241096952941026,-0.04643804842790393,0.03492077290079576,-0.09579175600223082,-0.019348781816447523,-0.08487889496084643,-0.05796588457930286,-0.014814363235169326,-0.03876014062988105,-0.15044965308124453,0.10976891942768695,-0.18560026380605416,0.0787182478785985,0.010231939230165576,0.015940946109722767,-0.024569188355399854,-0.04913793537662203,-0.023479688816210154,0.12815657171565337,0.28987589043994505,-0.07472192165807999,-0.12052739581521954,0.014453962234784401,0.05816974025372497,-0.2653648084084303,0.016730227639317835
CYP3A4-sub,0.16795497311224986,-0.04104051512573453,0.10275779211966003,-0.07710539245357537,0.11422426686039575,-0.08010212335965747,0.08548926008247262,0.013649592678645808,-0.004138212652063076,0.03451556429247199,-0.022952198442848487,0.10072395761356723,0.04070813691183625,-0.09402811456901272,-0.15760315761040414,-0.025389010592582528,0.16075474190139302,-0.09565832984363826,0.1058009340883014,0.062030013848784316,0.07765618792417744,-0.03580042718632887,-0.17341719511726342,0.013702154115436627,-0.02731484704466798,0.041159391983115315,-0.041278511145965105,-0.0939029597201358,0.08624468833122756,-0.021374241686364363,-0.14447336093893837,0.05718601057154676,0.024065205265727134,-0.1759701615152518,-0.01805605234943113,0.07824735218064949,-0.027275119813309406,0.009611483872867504,-0.03053505337386099,0.14013472363290397,0.11007985566869258,-0.013069295909069524,0.002616902907259847,0.17387909838321883,0.1208950233355497,-0.20065436318948476,0.01420489826894461,0.12509456755796938,0.14650417529107218,-0.14920866286720566,-0.10499721973596135,-0.13452804012755057,-0.11841863548888958,-0.0016570445779704457,-0.09764916808621288,-0.006930743444549359,0.08498046470574787,-0.08305853247084827,-0.0011305705631369234
CL,0.07700426281235605,-0.09053531749866765,0.16367359342710866,0.006289910235462113,0.008221956331800803,0.22622730618503079,-0.049160467788461205,0.06294794487349216,0.022479259553812442,0.006265538729246392,-0.16279443848614764,0.11692443191966256,-0.011603679645169781,-0.019166628339008646,-0.09678994790592121,-0.1401421217045688,-0.056037426683260866,0.0340907594859276,-0.2533373758623053,0.06928077376751847,-0.0501219327350803,0.01734644077620935,0.05361719916817881,-0.010106303477234131,-0.017345614700432388,0.15927228102155588,-0.05231463264788924,0.1450317506977563,-0.039910841537805136,-0.08826024877616749,0.3315969469828791,0.031273857484249795,-0.22445876874998164,-0.0020847220095868008,0.18214789679164736,0.0819501677398517,0.26430535510848885,0.13342686786430602,-0.06887695552111611,0.111151529197936,0.10352927578318832,0.008622519321115657,0.03523509688628508,-0.012052412170549948,-0.08791103512100654,-0.023614644412017542,0.040303248637114694,-0.049794841677705454,-0.11138459851655139,-0.2722160432467424,-0.03000957775755759,0.20421103469959279,-0.06877724262653526,0.009440176537708136,0.11427632707414008,0.05652449928379546,-0.012502411178989115,-0.05337033327954388,0.26819040560101604
T12,-0.13800703397717445,0.0503403682740035,0.03691145232505275,0.14224690733830084,0.013966237232471696,0.07837514672879953,-0.05649844845168608,0.055416758098732435,0.1731315220286284,0.09657481138156086,0.0764450579293937,-0.01793714892688769,0.08355852578109811,0.07146499369784329,-0.03811699653763834,-0.004738954589421619,0.20040783739239537,0.008733501186850068,-0.24028478967202946,-0.10661026269031912,0.07215660811408775,0.1389045037616346,-0.05837179698649546,0.07566933741473085,0.1651484499619113,-0.016858208239002803,0.05584535825230359,0.20201617836002456,0.010542757352717938,0.08102218317708038,0.08906294400800596,0.09478594075472634,-0.13353828449747754,-0.12330622456216035,0.09026918512628956,-0.19587764767556035,0.10930987173371651,0.1216177812622897,0.08354968548280187,0.07501540117697197,-0.07617207041654572,-0.12664363705218695,0.1565481028901958,0.2669583953816413,0.11181265791966305,-0.10440111262026888,-0.2203919994193691,0.10796089198111442,-0.09039465873581234,0.010962393013266139,0.051944561674884704,-0.25265771305315393,0.0657833525780587,0.14215372929186373,-0.139826341798787,-0.011738737752705536,-0.08248454993171345,-0.12224583105289627,-0.034867830571682926
hERG,0.15293719383684848,-0.02750186292547289,0.07412004830586791,-0.1761762336981518,-0.049577753965055996,0.040177563822523354,0.017044240544649192,-0.15424874549379772,-0.03264406973133459,-0.08700556364664369,-0.13026857339284584,0.06824760832781085,-0.17537998447753406,0.0038981703312950186,0.07514769631328869,0.0075468509680044205,-0.005127336456084184,0.06847413105386352,0.07766301627246822,-0.12683173106118073,0.12116331275153155,0.07273170674566631,-0.09154959545328654,0.05151683359381667,-0.048947843596407054,-0.057147338301358395,-0.013183333800621394,0.04891729290594596,-0.0184912633323127,0.07391469496753875,0.14887486791773785,0.01628273375530609,0.03709538449878913,0.1272122985463978,0.04815884713895498,-0.03500763083454106,-0.19238542932175032,0.04870249542780067,-0.018745801710761845,0.10351105858429485,0.15492407260875796,0.04303259727368016,-0.011735834441539014,-0.008290293829546626,-0.20493831182168917,0.09072790421101372,-0.08733895345635712,0.1795439877303147,0.0652442411458192,0.14332304631462006,-0.001958774907941987,-0.09743185690557538,-0.12406674371284199,0.12350006697275169,0.07090430735215833,-0.12724421335958522,-0.030869462568380537,0.02166357383823659,-0.151703777025813
H-HT,0.017662583001766912,0.016059538557211876,-0.1335248626379447,-0.06980853505510808,0.19805301351600865,-0.11329047143489825,-0.016027211694533073,-0.2591620421660206,-0.07611695539600316,-0.23304685631781277,0.19817979532323565,0.09618217214555813,-0.03104951859492598,0.08805005336088532,-0.020369458554563458,-0.0013596756990699455,-0.1503131808448418,-0.06926993187030156,-0.04311721285150407,0.020433436961709572,-0.030754226820545627,-0.09125250303206689,-0.08215109660589837,0.03572584929902539,-0.07328410834396984,-0.030122951860500652,-0.10887376120322162,0.2516949835984308,-0.09503875095132443,0.12192350036342431,0.1319935750714313,-0.1434964243113484,-0.13812167073987974,0.20369896163609083,0.0756117914136926,-0.00021609353777823914,-0.16562681420598765,-0.0006815255310861842,0.24433531807959985,0.03781247575677801,-0.12534234329125737,0.0962245537091183,0.06609933518313527,0.2972998021130191,0.069617893224212,-0.1634864134428637,0.043458042031894004,0.13454759294190022,0.015934513207731357,0.14570435092320694,-0.10506962922806037,0.1429375357781167,0.10188106378024549,-0.18239078247341212,-0.036823023945862204,-0.026354502270688973,-0.02731474155904777,0.008356702654884016,0.04869217440227175
DILI,0.045083329850785475,0.04250318991535135,-0.22312520636136363,-0.01302728913797873,0.20414761480365354,-0.13439393371364053,-0.03233529378309506,-0.08251333478895911,0.03412518997325288,-0.0420529148672577,0.08744311170478995,0.08976148069870463,-0.20798181692278292,-0.10987896598132615,0.005231157856607271,0.03807949871376263,0.11178476404595282,0.1504374042346091,-0.14988467311466452,0.023769700403613925,-0.14090965150906914,-0.03426236144095206,0.06358137948879113,-0.13312269505673624,0.08445303281895095,0.05629087315844086,-0.09489445393636263,-0.01758427517886474,0.05712563057302181,0.09009399131426435,-0.05020730992606198,0.006543195029715676,0.006749517592735885,0.13063132667337762,0.1192095349643129,0.27299395908689283,0.026943268769382217,0.0312342148535783,-0.004402089142048801,0.061119931872309644,0.06888784448662144,-0.16706602156318903,-0.06590076841190794,0.2236292337407041,0.04606480995736432,-0.012833237594256572,-0.07976396666876312,-0.04441575716419179,-0.06960044144256096,-0.1035871889971282,0.08059278749709839,0.021256413520277503,-0.09673773388587359,-0.053219140348607544,0.21162781145052495,-0.21582883498792946,0.09293812865615764,0.06028657760149304,-0.0231043638110886
Ames,0.0134607458597923,-0.009242970113399206,-0.08153909124957769,0.10099427883455732,0.18777898753722447,0.15780451064858708,0.05829252773257737,-0.20723165427937693,-0.034354907589814875,-0.15296517858346442,-0.023548101555754333,0.08517349285575257,0.06446882586322372,0.008640209382341196,-0.0505149908695921,-0.014848253586618662,-0.18600325173168797,-0.01448630755947046,-0.18602674837086125,-0.21772910597995843,0.03882033986899723,0.42987323474354083,0.0115055324286793,0.0018678669249969707,0.13836118220419932,-0.18681630391932488,0.06256140783041823,-0.15966589481666288,0.08446448153269183,-0.11556035290772916,-0.018763978202566742,0.09930217943009073,-0.11967713000937827,-0.1646696837281621,-0.1087901238467022,0.19417352717073016,-0.19345435716356307,-0.13627561959856987,0.10434016246943617,-0.010918938815012756,0.02484471507392945,-0.06519088640412535,-0.24866851346847166,-0.04734487975406499,0.11135815448899031,0.18088681925777209,0.10209005918379659,0.0741845114813944,-0.08947513881802088,-0.03635499702012261,0.12408315717978252,0.03658608560446018,-0.12631362770446597,0.04052299233940278,-0.15341662124887684,-0.03923190430019838,-0.08643632313596908,-0.07043995012777025,0.15411243955241427
ROA,0.07403545129288595,-0.032303529140928336,0.11421318181256702,0.009755733473247551,0.14409642672416037,0.12273152066905281,0.00254277949338527,-0.04902905439361193,-0.02990128798180961,-0.07394708267031087,0.039505859976653734,-0.22088414581050408,0.20384151272467957,0.277310961688949,0.03760131530656485,0.11929175604608419,-0.005084420936074564,-0.11319480598975654,-0.04777108563705641,-0.046747751209413956,-0.00448509913820605,-0.3796656852266441,-0.048042917972225346,-0.0385310210786603,0.16998709564209832,-0.140474802292058,0.09607935063860958,0.06260895776650821,-0.188556782626567,-0.0026465202340121494,-0.10968112976160783,0.30540814240707803,0.028413170993307507,-0.024486629103966054,-0.09593115338477405,0.20005540671482144,-0.10680391204127215,0.16356295870433044,-0.021729915687077835,0.34953963907635116,0.019839990088878226,0.011017538861703757,0.03155212896089368,-0.10778373230728333,-0.036393278433053636,0.11534692871748944,0.07806950504344995,-0.004847168178497327,-0.14046698480632286,0.020466069296353473,0.03969421476244653,-0.07371437139663262,0.0636661837287057,-0.05234881734083112,0.14497957392737176,-0.06603846496238866,-0.06932819874252596,-0.0003432077409373305,-0.07019922568300455
FDAMDD,0.13459974270790648,0.009759301583844103,0.12352165513842622,-0.011654361561661527,0.06608100490692143,0.03158286664077318,-0.05020755711678905,-0.06452190032905784,0.023844018345369592,-0.003112893188620262,0.16383239886695208,-0.04337121599299602,0.03771748981084221,0.238616813603796,-0.04186029315006545,0.1683250181905226,-0.07601288341477397,-0.11144230077656017,0.17913582764651903,-0.07585089338198997,0.20987247250652058,0.04129438666748654,-0.15047604678592244,-0.028249844612807103,-0.10193013393106004,0.0743052858521861,-0.12248899901463381,0.12813550265891233,0.21518498173522624,-0.21254994985746806,0.12354482099043261,-0.2593037887250295,0.06055033314308024,-0.024149077343339792,0.035274415598397314,0.008281543457779997,0.1515119403370329,0.034491392224750034,-0.02197414633810818,-0.19878123792743768,-0.0518514133121787,0.10033190658057196,-0.14855627114440073,-0.08905305251186889,0.33007235139605606,0.010844164684722244,-0.07656074935464413,-0.010305716591690009,-0.16385950075394387,-0.15044283993737276,0.13396165801040408,-0.08417470494221654,0.07582608886473823,-0.002118719239960265,0.22444565515885617,-0.18177253967884596,-0.19966901864032455,0.008300726984356781,-0.0839527610161408
SkinSen,0.043969739581998527,-0.026369008738449374,0.0800151985333241,0.16149674581442255,-0.08610117245022042,0.17361865104584526,0.02323228453640339,0.010880763599626241,0.14911788568703066,-0.27914174025226357,-0.0014377872943200207,0.1568295526836807,-0.15220562352078557,0.22136124076667407,-0.015137609294843327,-0.1359948336745127,0.04529963392017766,0.1444372037251659,-0.039909959588776175,-0.0015139555834928556,0.0617167231239538,0.05731084234039846,0.08078592269406018,0.08965114548758428,0.042241450840602435,0.09749250286559621,0.08369160620190329,-0.04950068572526928,0.31113529124909656,0.19048083523682108,-0.1237893760879247,-0.010161832283788176,0.007080656909203245,0.021214578155990704,0.20084569795562254,0.16028110059226403,-0.13844412716123713,0.11625153535736603,-0.015077553951355118,0.16028576904969766,-0.16941617272934248,0.3283453110361063,0.06480263999835015,-0.18565544122459593,0.04532028665292158,-0.042888421460350656,-0.18604284761317635,0.007750635667929676,0.17870463844051254,0.032633054318255014,-0.09117072304430143,-0.09312073798706821,0.025700318275700552,-0.040109888639742255,0.04241871263921628,0.12021611558169898,0.010830662811281366,0.12097196121217985,0.019583728288628765
Carcinogenicity,0.033339777319882774,0.005884880958079598,-0.03443709009895335,0.19875334654396493,0.23945279975779218,-0.016504647751610292,0.013586198535041519,-0.18863937272256126,0.10705052360713119,-0.10174947230458689,0.028525942790089874,0.12608854149228502,0.054883585548473154,0.027666860788956055,-0.10049244304095586,0.059686112064284896,-0.19260243364500312,0.09977569301136005,-0.10339671301958078,-0.07179521445515914,-0.08500031874512153,0.04234848265736403,-0.08302960737713792,-0.12267593666781607,-0.13515570317591777,-0.04445630316113082,0.13411695569140222,-0.16644104261213427,-0.11296915113024013,-0.1584031418719996,0.09867983306447325,0.14486424215863714,0.05483826333724766,-0.042109254383076625,0.012120031298183592,-0.17813096354115854,0.170361657792058,-0.2827931811311498,-0.13811676682950424,0.09373598775274808,-0.15977161294514824,0.016707101716539136,0.18709072299338655,-0.05270211085141785,0.0076994153731192935,-0.19829122352523476,0.08802123544996263,-0.22390568148792908,0.03321016087741761,0.0010995165521366368,-0.19832771261592344,-0.1314518846448716,0.08599029554946724,0.009090083666782389,0.09807900109691296,0.011080476792996327,0.21041454754647199,0.05010517585529525,-0.167327410027857
EC,-0.04952315975001408,-0.020383735900297874,0.05787732646765867,0.21129596986572644,-0.16213650155033724,0.0015856007490907711,0.09212045243365037,-0.027013384771390293,-0.02699108265005623,-0.3140103680500774,-0.08662850057639847,0.01441472798299544,0.11715174285603529,0.10526714307821113,0.03968203840634504,0.043600296722477005,0.2179121458893169,0.13079148378538846,0.030134555630323134,0.04394491147797493,-0.05039304019735967,-0.08642600404123477,-0.02442433107949893,0.10714486132222416,-0.18032944470439294,-0.00011047730263209765,-0.2444865526593192,0.009772406894733798,0.1456477276060627,-0.006718627822518863,0.027702871010665722,0.16763791266828898,-0.077087735104796,0.11777469205678537,-0.15335601361513956,-0.07921386143641906,-0.009197587477991702,-0.0761273421312584,0.12821402589388764,-0.04240804100662365,0.1542333585412541,-0.24544480564518126,-0.1670933992994009,0.025540715655404174,-0.05216743844856528,-0.03625045075700204,0.07241115616812079,0.050861798219385856,-0.06997225194607407,-0.2422771469834625,-0.17117508731332098,0.001851344490494844,0.08576596181840172,-0.08625843196717625,0.13777587586522877,0.1034098712804488,-0.028178369135257175,0.08003761307055886,0.004012801523550338
EI,-0.05536185021251427,-0.06328939963902513,-0.06974796013584193,0.20385973158089593,-0.19292077721403808,0.04228398889876606,0.031345816350887644,-0.03699212846879612,-0.05356048401468566,-0.25743637528181484,-0.0718120666959879,-0.017111908150614204,0.12437707254944967,0.0120928229787495,-0.0017832375980364572,0.056160499786405665,0.18189373411337173,0.122323758425395,0.07746689581815042,-0.018649054805340348,-0.2321381246409353,-0.06265112457914958,0.03698389525635809,-0.015998489847000794,-0.08173352695967148,-0.03789802687567948,-0.16146511629053212,-0.04878747214537611,0.1945158016719301,-0.1517516369712472,-0.1027737656842786,0.01992667044081395,-0.034512831711196915,0.16422430175251473,-0.05859776690457916,-0.13058294156051495,0.11603703103306749,-0.027286430587572092,-0.02098027037098412,0.07881530324988892,-0.10905943293162013,0.07414204616805847,0.0001296192899465365,0.11439703480769498,0.13502651677447775,0.12701897345528404,0.017356351058456128,-0.03720155462491527,-0.04698738540883356,0.17960948046921255,0.09890134304569743,0.051113827059255004,-0.03328984732943656,0.2105970997893663,-0.10728833209319227,-0.11532906718702382,-0.01684236223570694,-0.1599723790407213,-0.041255199112434256
Respiratory,0.1083852368719552,-0.0408762994042674,0.1644709688337585,0.018553452769018427,0.06746022060058385,0.1646950207895648,0.022497410424329022,-0.11817493583305978,0.03753416189651673,-0.07363262998254606,0.1714019233808798,-0.10262204677646634,0.025722815055360976,0.17784941493629688,-0.0075662408141829365,-0.006904056949270385,-0.08668599336775834,0.16701416412537173,0.004530707280385654,-0.15001781721636237,-0.013451331297086068,-0.17138548057099084,-0.09891126483586235,-0.08075934842973151,0.059295539904120995,0.24296292324028232,0.0183439917309759,-0.004330618529854502,-0.14603606365846294,0.10291274902277965,-0.23720353296299884,0.03988485629561012,0.04783690842731305,0.10980339607659179,-0.0020215531843590998,0.006496492390259026,0.08091655998480736,0.019276303557105183,-0.12414981290667307,-0.31229731367854124,-0.15369419123677322,-0.11201612292475042,0.047220244595642766,0.0720299583703447,-0.08246493201072247,-0.06416896608675116,-0.0782625500663684,-0.06918678319150344,0.1360282091985889,-0.17515493578450092,0.09941204539950987,0.20707798730949745,-0.26401145157836786,0.18148698349173426,-0.2859677905460892,-0.02457305695903915,-0.06927554289198419,0.07801416369210366,0.058715912886210475
BCF,0.16887275220941889,-0.08246344039094776,-0.037558816847538146,-0.06365236605654817,-0.14397873302820008,0.01657628160074013,0.07744465232106952,0.04576351179076232,-0.1531814128436061,-0.023629932899042208,0.03845709314689927,-0.08543158303649175,-0.020785023570705434,-0.0824383056952343,-0.08825552434057528,0.10287606611025729,-0.012339926439619968,0.05289675488628713,0.03495941677177811,0.044625762946067765,0.04444950743757053,0.22309605242919456,0.10556198333998082,-0.01645139091799356,-0.0011619874358715643,-0.054740750424402414,0.006879601699597147,-0.007606150167754858,-0.020143737147726284,-0.04683216696898398,-0.030831434963399084,-0.06535808892611264,-0.03444684681540595,0.058359883871413706,-0.06009952187067933,-0.034425127478049676,0.013449211190032173,-0.10654460770850466,0.07426568981187807,0.06349472892154785,0.027771278618082998,0.1995555811364336,0.18727406389175472,-0.011171673172108015,0.0318083604107061,-0.05397625216598488,0.09358658522778945,0.034672622502629445,-0.02261162895174968,-0.1094196525066684,-0.10034642033046866,-0.008074490290386427,-0.07844454063357942,0.09414505936808971,-0.1054930199024961,-0.15098630908009567,-0.045180633124755225,0.048484267247347695,0.06523801310218391
IGC50,0.191442235364154,0.01589088210496248,-0.07639682615943451,-0.030472593851357054,-0.1259755437291069,0.04922898418116515,0.11796920447803187,0.14918604584171336,0.015259059198102677,-0.13251051656134763,0.059838598554094104,-0.11206056130104591,-0.03639368167229859,0.04874551359934117,0.03158149832334857,0.0817041547100686,-0.003285052057500043,0.03839305333283535,-0.08399782954596482,-0.03189133870005796,0.04089090522155593,0.0985227369461446,0.04129004937205333,-0.0016698304402563216,0.0017052004279808908,0.019088392966224523,-0.04216950092291936,-0.051393555911947914,-0.10861589931530054,-0.14052172033842358,-0.03133699073135715,0.019989226437525764,0.00804808343973196,-0.008467704678018946,0.08220410878613389,0.0851669372994931,-0.008437838148717125,-0.032407554955023746,-0.024397692984224756,-0.058093999207931096,0.10054802507813346,-0.012698008891933192,-0.019246113630108516,-0.016711361103320006,-0.047122877744247324,-0.12282844170738327,0.012943007753368221,0.1125304240896618,-0.010539260735150624,-0.03954000684293835,0.06444437489549229,-0.05225868946699842,0.06890628396141724,-0.12653096711436823,-0.009846600920361652,0.17482276797958946,0.17110243214747498,-0.027931867510489622,-0.030446803071955436
LC50,0.1915558425700592,0.03218469225714566,-0.07236035873598275,-0.041189920369798634,-0.09947253518097691,0.053428880977928,0.12189582878042031,0.12609454230042202,-0.03610843955619248,-0.1271490322454078,0.10425400656480394,-0.13007721684007267,-0.06834994638575456,0.04851251400178977,-0.02528509671860072,0.09596971951777408,0.09542017263222113,0.010281680670067036,-0.048678843761460575,-0.04921133080848242,0.05455515605532206,0.07638077168931415,0.044535368285509656,0.010462134017017628,0.08193503109561251,-0.009764963283882322,-0.07882014387753895,-0.030734530685579117,-0.08052395874030434,-0.11335328570218184,-0.11614200350713955,0.07671574503887461,-0.08368892444447243,-0.009654668080896732,-0.0007357955499192464,0.08421276033343358,-0.0011087704736094939,0.01359753825062086,-8.884507917453557e-05,-0.08962519929566556,0.08660472811947692,-0.040251254211428514,0.038299940262273124,0.03852439316601979,0.013513503154147108,-0.16892967990377641,-0.04517971934707622,0.04815996680322637,0.03268115901768167,0.003961559292627488,0.06444478255651034,-0.05469514199331213,-0.003726255798165823,-0.04546093700023111,-0.0001603092392785943,0.003438726754416442,0.16831486344847696,0.028219685461596866,-0.050096766792919245
LC50DM,0.17017511211078798,0.05551619409280726,-0.07345489970696563,-0.10117536532481294,-0.045875626349419524,0.07734043239896328,0.08324322171287302,0.08470560157523857,-0.051096624144544224,-0.03478133570969936,0.10972416684481504,-0.17125378492046064,0.05842106395447155,0.046676744800159584,-0.043648794704995955,0.056116886701255655,-0.00026136491418930763,0.08661728075045813,-0.11664676357355563,-0.09165448019087909,0.10711012663919438,0.10151045942937412,0.03551895529357008,0.01724493888884602,-0.026062601520512298,-0.015799897529655688,-0.15320534125269464,0.07418552015803499,-0.150358697926881,-0.15812870041865945,0.053194140655587155,-0.0711953118593407,-0.1198489453942262,0.1586792025479039,-0.022208444627053587,0.014357049450758663,0.054259429238916815,0.06373402363114677,0.09147158867948552,0.010641680195888854,0.08169249497515724,0.028009336796236337,0.037099442225323735,-0.10563868337908011,-0.16096747305978953,-0.23643374829195588,0.0845753082443308,-0.10118807520256246,0.01789239881688029,0.17697891448649844,-0.044613128512963396,-0.10800980073439223,-0.08399121563980176,0.011517408114542077,-0.06568884249983131,0.07500573856148693,-0.06755976100107787,-0.026386173447619603,-0.0282374151747649
NR-AR,0.05908426721884763,0.04497020586392769,0.1727970202688824,0.15047198526208277,0.018296334343529286,-0.16584795995367635,0.07592283935430376,-0.016712074155890072,0.2461430412505264,0.05376319445786445,-0.2103726496453782,-0.07759788566241903,-0.05503343170295894,0.012606171983339192,0.11769348363081028,0.03600349247686248,0.006201904574763328,0.05960376400698357,0.015772285415743395,-0.09387895818330674,0.17812129558152484,0.010321089605447257,-0.08927949336392851,0.025098069748530703,0.061440281808389285,-0.0024286622146509305,0.043900164366103084,-0.15515592894688957,-0.04215184902176845,0.04653119314637111,0.10417271859535335,-0.22882214741491866,0.03316444772002619,0.3638750181154462,-0.05832275828338936,-0.06347096139071158,-0.128221100104343,0.12431145666899351,0.033842541470968025,0.09663420477122342,-0.005295607419893766,-0.1661475677651236,0.05679632658705241,0.04291079206139346,0.05948606118621794,-0.037297283121340445,0.21277015626924534,-0.04863614533861854,-0.23805331952990186,0.0337066175312111,0.011568793500110421,-0.09851851340634445,-0.054487019009156534,0.04985943049369061,-0.14953815454697794,0.01615599441707115,0.03808338870818456,0.16585239350826847,0.23906632299606637
NR-AR-LBD,0.08811690963805482,0.07200225827059503,0.15713619491694922,0.27346152881153113,0.048607798448093424,-0.06956922301309457,-0.03125173074685281,-0.00460293717345332,0.09408372164733246,0.043438546170044244,-0.10356300493183869,-0.05271589087838841,-0.018247916923153952,0.02066173213994338,0.07556916951718665,-0.0708169486139536,-0.0294563929406848,0.10234641599621783,0.07292611285393383,-0.043979744399048545,0.04063932060956228,-0.038570249981490654,-0.14157035951227886,-0.0038848967808797694,0.01904192307894055,-0.010672324354841348,-0.01025014116547037,-0.11335636100879867,-0.007626528357469367,-0.009562172637426083,0.038489986089554555,-0.09253502127737076,-0.03099779791801048,-0.028043875467328575,0.11736166516474594,-0.023064799924520887,-0.12947235788827277,-0.060583137668199415,-0.10120508857154162,-0.010141139079675518,0.1105732333312311,-0.08224378279966413,0.018136251901407087,-0.030630050899281683,-0.02366978632876398,-0.0054897054367565624,-0.08403578726033939,0.08938164256109554,-0.039581764321930425,-0.003641709120325659,-0.01284125077532327,-0.06580335810619883,0.05675455179978436,-0.07953422749239532,-0.15451625336810607,-0.1666957396132585,0.1288424374061432,0.023558811437838972,-0.08309946141060054
