PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59
0.742325702263058,7.195942432174466,2.2742439221269826,-2.070618730884309,0.29660298271971064,-2.1647119020190675,1.198070722049856,1.4102524473095048,-3.778882104133002,-0.7630443569379635,-0.29189650265221556,-0.01708313114282558,0.4285120804782998,-1.8166183644083986,-0.44911457648647424,-0.5213099215079515,0.18864089383259794,0.6357367946994091,-2.7793806992892938,-0.11337287105699428,-1.0612600396733556,1.2118290893173205,0.3904696940316366,0.152765686528917,0.5240374201296014,1.0736845550585563,-1.0676579392707575,1.3201057461558854,-0.6324880495303442,1.2178723406069127,-1.4992361309144857,-0.4778876914655269,-0.9228142382918879,-0.27193084751423774,0.4095497351262102,-0.8046670603977585,-0.1366481081597442,0.1675082789711149,0.7321251087122663,0.6746761814150143,0.37549078015327503,-0.6463170959171737,0.41103183099790835,0.9084609040406539,1.1729421301843401,-0.5940336292351194,0.255636154641042,0.06922193199024339,0.2760385608711798,0.10001686402460434,0.3191360648397659,-1.1069724464406723,-0.541530151358372,-0.2087020198659544,0.5109100741278767,0.12399496056699773,0.544206177447829,-0.17545628055530887,-0.25882464726766297
-3.2332840422064817,16.271252723286853,0.8989728487565852,-6.556904758944294,-0.35520183282936324,-0.7190889545399916,-2.454909416283513,-1.6989549788636822,-0.2306785564718163,-0.7864901811470504,-1.7393956283958276,0.34955711964411007,3.12412055853468,2.3876404133894975,-0.14317030463972144,0.362205232866482,-1.7281254819728402,0.3540357486784562,0.277613405448267,1.1263385508149484,-0.6185933291943524,-0.8418610866394906,1.3463017036317844,2.1223973743518245,0.047930753067526144,-1.3421701254841434,0.11832755931259073,-0.5092478348795326,2.2143265420431972,-0.9983866613211322,-0.16568257698063243,0.37718154824885985,0.4516661105791036,1.7053686947865063,0.3464105026887513,-0.012655710645033767,0.3798340989547332,0.5872122865926008,0.3397547964409235,0.3865782126080643,-0.08553608977498726,0.3987695735325547,1.0389449283025955,-0.19096661376841914,1.5565752796781132,0.11260286362046217,-0.13427552982283222,0.06317615547263654,-0.06325537471762813,-0.8897117343348042,-0.397007966246934,1.1851167725629501,-0.7963017001530515,0.002456119876803256,0.5009263680251942,-0.6072982111458993,0.3185828350664044,-0.011041115415577726,-0.029841413747344225
5.560203715008711,9.131958123132135,2.734432895689969,-1.1673959692832707,1.118075290421638,-0.9111493641013332,0.36540852915457434,0.26269381415860155,-2.8155360996691456,-1.6836273527748642,0.7690544161406707,1.2391184390787306,-0.19121717770591679,0.28795837407535974,-0.228004652166933,-0.9417294284379392,1.583379429594165,-0.0941492852889726,-1.6558724341706554,0.5308106839390206,-1.730188924953079,-1.062203767522782,0.13064189158336856,-0.42041044526571764,1.0625817646063762,1.1905651949653322,0.10982564814259252,2.2860113928979042,0.900456361215342,-0.024990688276375725,-0.7580118719395328,-1.0916099578335188,0.6795520233195241,-0.45779221177806523,0.8231694577797336,0.9133703596873052,-0.8093467085863248,0.3142806761181994,-0.09355750883345612,1.0767519386850863,-0.34547024833749995,1.9502234198191104,-0.8523831533306545,-0.6312237411186908,-0.4911689002928201,0.9461333106777228,2.5971763790511697,0.9316790082585993,0.33641109792569635,-0.4756086215771904,0.025722619040438783,0.448829960246509,1.9446794149729636,0.7461979638707826,0.6401018234361041,0.2127311817479472,-0.25078081686039855,0.3290283583752339,-0.6420646000646872
7.832619112092288,7.448010032450875,2.283710686891999,-2.4534647877960944,0.3516642256525555,0.8832941933978128,-2.4086370202628187,-2.5588786692693577,-3.0750195467026575,-1.921364377421848,1.31727485673779,-0.6600294218584438,2.568107251165916,-2.227507943901457,-1.6719369119368812,0.18938962418397362,1.6176133259991894,-1.4419510135761375,2.1926402319278107,-0.15102959950256561,0.0226567024500026,0.35145231586126685,-0.7340953801052449,0.7818499235585226,-1.8089576267528515,-0.7479837422912424,0.493042173586901,-0.29996412991884,-1.2136121882864341,-0.6520446781582067,-0.40510287228049663,1.50417223014188,-0.19175452593576067,-0.2087401782934166,0.6754080042203119,-0.6091768213771508,-0.07840003868529542,-0.11550137933850065,-1.432248836224015,0.32753023995959424,-0.952821824416306,-0.24340451914357952,0.7288102910472447,0.28275840086085596,-0.6705501963752298,0.07319434093799142,-0.70362962103712,-0.28712440274100676,-1.4686938740607798,0.828571044397347,0.40331742621284167,0.3684412019340445,1.3704304842106243,-0.395881825151005,-0.7010139599706257,0.849461539325759,0.6457085365248666,1.6772580727179072,-0.5791913801475508
1.49498238521684,8.109994013866036,1.8101018763910712,-2.2797732409167715,0.06804604126286472,-2.1769350441504303,1.2541836924241965,0.9630328301630899,-3.94144008625699,-0.6656782288656864,-0.7761598281480235,0.5341475419999341,0.29170646609717604,-1.4645333664299685,-0.338798434591281,-1.169226418461982,0.16031420528299675,0.14651854471986037,-2.967623995121929,0.2101850547181265,-0.8229070666413775,1.099069960274908,0.19377009570453,0.14954836126719276,0.5984316778987133,0.9023909945354801,-1.0206354293765636,1.182037878194571,-0.4228578595076842,0.9437276897899488,-0.8792949913186852,-0.3851635974226114,-1.2974113999778387,0.1577498486994821,0.5637219989048093,-0.8362179960814858,-0.1041089542341551,0.2771103441745198,0.7509346970984158,1.0533703312082845,1.1051966677993985,-0.7789362345740205,0.4644159963675502,0.6258825001821795,0.9800424542882402,-0.5894079348313059,0.2958979622735755,0.5185613813244917,0.4227709861348131,0.1926209328711382,0.1834223390390509,-0.6706430413410533,0.21828343836062924,0.25560043960402407,0.34858073154665753,-0.18017358947988146,0.5779232791642036,-0.11862852629349896,-0.7440925563809403
5.017350217265342,9.247222298207976,4.207658274663397,1.781570486252526,0.9981504937298729,-1.381011887073484,-1.8067538418845903,-0.5850724172808377,-3.753051977453382,-0.6049914107376211,0.7023015171416215,-2.199950912288263,1.4849910765165546,-0.9170085826329656,1.2177115325688597,0.014980257884210967,-0.7634218046298739,0.8947380134507834,-0.012804987837085129,-1.5309116721835618,-0.08012571129813825,-0.5118319248090443,-0.27455856122963723,0.23946081261746346,-0.5332470029458999,0.2640668247548655,1.2515964393557264,-0.07977674507905669,0.8620460713746416,0.5520733257213027,-0.8134935238870855,0.6196186818167979,1.188207276658295,-0.0591829413773081,1.8922730912911392,-0.8170785353661081,-0.06547305537732372,-1.174082164020384,-0.19656467777641823,1.0261720873157005,1.3378500350956612,1.2724238797822385,-0.37364765314114096,-1.7961891722273804,0.17498043722660134,0.39609594262503667,-1.6470779900361001,0.49935558344009706,0.2909350780596468,-0.16577856200983393,-0.775651187231649,0.5589862498438346,-1.1573473387349973,0.4876190410064804,0.19506111948793475,1.056211466319338,0.5022353270888057,-0.2753135029575421,-1.1690306282214946
2.5010074961271784,8.583892410521779,2.668484641911084,-2.529346871591145,-0.8209514238099712,-1.106267906314268,0.5043224871249747,0.0007912713494379979,-2.791915195193119,-1.1634270035815188,0.7211042755096356,0.7066920611154487,-0.22310877720025918,-1.9609383602940589,-0.9962018373069412,-0.05397127371766486,0.34522464809941367,0.037432859687942466,-2.6591582681848656,0.1353941641918118,-1.7021725156158323,1.49158320693952,0.4037104347295875,0.23388530894882745,0.8952243065181634,0.5220475380258682,-0.8764056665963935,0.8298781599505434,-1.0267772747818769,0.2785073551324196,-1.8106426298261207,-0.13439519666936647,-0.1680628693514746,0.7779142771210636,-0.09093672162758445,-0.15988851171522264,-0.884282715590818,0.4650259319954323,0.03245634809284982,0.20324221924295346,1.5146052555499159,-0.8998502860244293,0.5885027122952751,-0.18020203402024867,1.250213911024412,-0.5384927561602206,0.1521360665007507,0.7001249593977283,1.3305721830600266,-0.10298387806927144,0.2694641011584434,-0.2338730858760599,-1.2089353002442775,0.32551954076912554,-0.3755750621004514,-0.19246263280855289,0.05434169728524573,0.2298808915338457,-0.8243805254722384
3.929738727219771,8.555243721643656,2.0348842211331792,-0.32182835669670257,0.8878879110289317,-0.7033439356255246,4.813582135417633,0.6056593169590203,-3.212421475563073,-0.10882647843047004,0.8044953804032502,0.8775844667000002,0.19630150424999243,-1.4327771614327702,-0.7619492764029749,-1.6869676941601335,-0.6610871235005369,0.3640675304613904,-0.6412666835775815,0.6015443311082646,-1.6656321465289743,0.843513744628803,0.7964855065997188,-1.9211031445618503,0.10307177069690816,0.622971773686222,-1.3312757324757822,0.556972550743239,-0.13038927025171843,1.5984008750813428,-1.7903105314528625,-0.5198983489867922,-1.710210398394912,-0.15406528082197474,0.670712832122554,-0.8752099142694156,-0.06813523538108722,0.944519900896229,-0.3708899354346143,0.47664086766810937,1.1628570915730103,-0.9766480049058681,0.004121015930061257,0.5552209091230835,-0.2534156534673783,-0.07763992417187705,0.14354286052739978,0.2741548097409096,0.5373005798276923,0.47489052386608865,0.9344924477551779,-0.038393087906833614,-0.18322679466398575,-0.03402338100927973,-0.15088254433626652,-0.2613628183264916,1.2680959514239842,-0.2996186120461334,-0.5721797735220653
6.531258801145281,9.164021101826425,3.2812338345362746,1.6747044610810058,0.7869327193983837,-0.6992128068321889,-1.4750752418869568,-0.6499704458738913,-4.2078206853412805,-1.0439947119017043,0.8813655362569086,-2.1295186646279114,1.4988815335686752,-1.0075562666075626,1.410831642011349,-0.3325811278688251,-0.20948846361524887,0.6240537741768161,-0.10959042448019182,-1.8932127437243713,0.30180396233804696,0.7084813436502225,-0.42640837729275444,0.5267229355460976,-0.27609072521129624,-0.03199906432098514,0.7408658488282831,-0.42580014450996734,0.8729827738863616,0.22594953478382118,-1.8480915041779138,0.8201053684475712,0.15304233639082523,0.022835654357720416,2.692196216880477,0.4316805145209612,-0.681378197325502,-0.8520263951806698,0.06931078764975553,0.9685765495532576,2.033691840289146,1.3199486221179222,-0.2828886578299739,-1.8701653811177055,0.2512618577872428,0.8682679463742966,-1.5391902935915875,0.8252486345302315,-0.02026696484102718,-0.06601825948504002,-0.2541818631854795,0.9578318566696851,-1.0114951458920973,-0.06968219974378599,-0.4041761935005949,0.5291380876114039,0.15466153856596676,-0.008498470673956034,-1.1473035260063789
0.9512355980291154,4.114863683466361,-1.7060469741674358,-1.068429454891358,1.108233540973781,-2.6004088618215655,3.245945193286584,-0.5629044189454631,-1.4722546952620754,0.5411443453169862,1.0933773491165477,-0.07049397247406526,-0.2461681003231131,1.5252110358593196,-0.9462600886646411,1.3793275442884914,-0.2222074761451337,-0.4044826269368992,-0.5644066637000941,0.2689441873161992,-0.1686097731204009,1.2823738372543785,-1.3976212258195213,-0.8044085707758621,-0.1597448763520614,-0.9752861636644684,-0.5888127854057326,0.33145813889506087,1.215035344266993,0.47056768933480825,0.6050855476316346,1.036615789180384,-0.930559971975757,-0.2983542868376497,0.7205973421409972,-0.6707676404445764,1.976530695831363,-0.149239008181155,0.011596365102576344,-0.2238060880690252,-1.274112243382628,-1.1432047847127007,0.43465362320206896,-0.5139052177024533,-0.3318735384351363,-0.17195102660651823,-0.2797275215965584,-0.36553451926371344,-0.2969359421524316,1.626223314247153,-0.4641141014282873,-0.6666446309052634,-1.3802434741969423,-0.19796249555583897,0.050504907827650276,-0.43961144327676976,-0.6616555770364186,-0.5873318270641318,0.756480457789233
