PC1,PC2,PC3,PC4,PC5,PC6
1.8473076043616647,-3.37445069026112,3.840004770544133,-1.031557764676183,0.6530427672623645,-0.07577764636714247
0.021996270096042672,3.137556717608584,1.1966981118262732,0.012269024240776931,-0.8000858138595635,0.06492020116138213
-4.224979259881703,-1.9170997601845297,-1.2979134425456704,0.008153872522982003,-0.13348252426194424,0.23002792692301796
-1.592644871052167,-1.7223029999356125,-1.4260734332546605,1.1426227267983413,-0.3582914953868552,0.22579956838191664
3.181210231109888,-0.9355222320785861,-1.875807561450124,-0.9893402988042712,0.21166708461438502,0.027460641907387607
7.3612119388777675,-1.1313638787775235,-0.6010353046051844,-0.49774411809457364,0.24329929979840137,0.25040595885335
0.3041529785278687,3.431554255033337,0.42435325939916996,0.8073179598117199,-0.9349870654512105,0.19774581546147485
-0.8747799588176276,2.697878257988345,0.3568564483164682,1.3122255259092241,3.2079593238831166,-0.2890915279427042
0.34533685077945403,1.2592950780264989,-0.9264015891730528,0.9823921538997709,3.5105444629960836,0.30544790239472186
-1.0106730460468114,2.7728792476003177,0.13855250738975422,1.295796975826768,3.148083299101183,-0.2972390120793311
2.689851141873956,-1.494790004286241,-1.4496720611907101,2.467790970001397,-0.7287053683363036,0.09702974143257424
-1.3962602285697714,-1.7705809204470084,-1.2709011677135242,1.1759367259001814,-0.32017705435351196,0.2678069267814984
0.024224487550944356,-0.4262148634755313,0.6948296178585266,1.0976065369969208,-0.958655754945364,-0.9152440099917506
7.3612119388777675,-1.1313638787775222,-0.6010353046051836,-0.49774411809457403,0.24329929979840098,0.25040595885334904
-0.221887516809779,-0.6215588111147273,1.2366599690715072,1.0897301115331965,-0.7676301076773809,-0.8267807119650389
-1.5240726996877132,-0.8810762334678492,-3.3276960649474217,0.5992864325118429,-0.24247328448056,0.18744277362603237
0.747577401190988,-3.2876002531034856,3.46669203984327,-1.224032536237714,0.6779534625369003,-0.02727032060820981
1.6055740644590148,-0.9120173070760098,-2.2569129819807845,-1.151448379161183,0.267443017328367,0.07767153003687396
0.14080740858773874,0.10365314695035488,-0.23180526209410182,-0.17662478384424596,-0.7024748213584076,-1.0096393894357938
-0.3806918106119742,3.099526708388712,1.3046075932411485,-0.1791982366194673,-0.6445498261711837,0.20331484421729346
-0.8053061123623361,-1.7085608555410785,-1.3677619873429043,1.2793966280408726,-0.45687743169632844,0.1323012816219022
-0.8224041034986108,2.7968687537470327,0.14960323239497417,1.207790068397196,3.1669190645441736,-0.2943501403728771
-0.612108916497274,2.5436641785130907,2.2716457852627876,1.2357996130730768,-0.9617893214272336,0.2374200863951178
-0.8056720238555964,-1.6900084749997704,-1.4105492578988228,1.289297376014591,-0.47992122793011976,0.12640567689010002
2.8122632835053505,0.6033053045684007,-0.7447104350485655,-0.4462597656277988,-0.36080230178271006,-0.8468221967447634
-0.3806918106119742,3.099526708388712,1.3046075932411485,-0.1791982366194673,-0.6445498261711837,0.20331484421729346
-0.9092709515895829,-1.5039281891836083,-1.3780666306902691,-0.8460452721188155,0.023467857784690484,0.017650435219263162
-0.31713212581484834,1.4287906504565475,1.3762833211352925,0.2432208824846087,-0.9530921194007044,-1.5944637291168162
-0.9618062541150991,1.5506504633265255,0.1455764573427203,-0.7942889087855736,-0.035021781438447495,1.07173909196764
-0.5152514466019807,-3.9672421477221054,3.959515239098515,2.3372687614543954,-0.12540300212926037,0.4028391915711354
-3.0024419819002226,-3.8039143135373803,3.228616422262737,1.9219683482873935,-0.09957953463021747,0.3383676028796963
-4.296916381350653,-1.9196279915252386,-1.2941328598619781,0.0005997327672012071,-0.13956209718419343,0.189636051714632
0.2188550533310195,3.0637851368395754,1.4841076502385653,-0.010138211760322209,-0.6912734832817755,0.17532065054871246
1.0803552724977699,0.682581974808257,-1.4266276291211162,-1.3107879045754536,-0.5430943308440186,-1.0862072665739912
-0.9618062541150991,1.5506504633265255,0.1455764573427203,-0.7942889087855736,-0.035021781438447495,1.07173909196764
-1.4479271486097651,0.44612136080401027,-0.9596388510692409,-1.7087844934281409,-0.06717251165802868,-0.7184388496285621
13.631229686181916,-1.4252574751771874,1.3114301257130598,0.23958506860232098,0.29090773506384404,0.5848642572842474
3.1812102311098864,-0.9355222320785852,-1.8758075614501244,-0.9893402988042717,0.21166708461438466,0.027460641907387267
1.7426446738806962,-0.1820148247941865,-5.685904787110244,3.4463172779132694,-1.297037541074833,-0.12130852257422174
-1.7224021374569056,-2.648876409986197,1.1659433712028853,-1.1270431033084303,0.05344931525953544,-0.07038823153435862
-0.45302230599524623,1.5037910905291805,1.1579814434283033,0.22679278369213582,-1.0129679890852112,-1.6026113394433028
4.387896909104186,0.5799292155418067,-0.36390214834121154,-0.2840829300766251,-0.4167382608594271,-0.8970740265737761
-0.3301364204989414,3.0414282214173762,1.4544947819634406,-0.08844384661305899,-0.6384961831866028,0.191250222988923
-1.3276935053061394,-0.929224768463925,-3.172822996449316,0.6326687355179629,-0.20451902490737883,0.22940931651594842
-1.333833708912803,-1.1419966739913734,-1.9784829060975198,-3.596171493358711,0.12385163569341695,-0.3295224739355025
-0.32028928707736326,1.554570697524048,0.19860874618074228,-0.6000723198507276,-0.1656685100780362,0.9241684551845796
-0.9618062541150991,1.5506504633265255,0.1455764573427203,-0.7942889087855736,-0.035021781438447495,1.07173909196764
-0.3806918106119742,3.099526708388712,1.3046075932411485,-0.1791982366194673,-0.6445498261711837,0.20331484421729346
0.03539618425660792,0.07765847728630919,-1.2808743373154656,-0.9706234535319488,0.23666888569402003,1.69804962914019
0.15788935732522974,3.062555727996611,1.4150020527529867,0.02869757432323276,-0.7402097890776288,0.07306768529800939
-3.125249056711023,-2.003950197342166,-0.9246007118448106,0.20062864408451483,-0.15839321953647856,0.18152060116408456
0.6756457278228607,-3.290257869959514,3.470771819569994,-1.2316549798977743,0.6720340710748132,-0.06762138030693013
-1.0219836163689493,1.802493741345445,-0.6944730599824583,0.05122031358276012,-0.16360143621255016,1.1681979557541233
-0.6291979599552827,-0.4151087723594531,0.6245374800670085,1.0305441646020954,-0.9242142306919663,-0.8453276858329782
-1.2303766293048746,-0.40126301074977005,-1.012713430309188,0.39571215925603787,3.186947772984811,-1.5610944251837222
-2.8940620013792664,-2.5645555479063398,0.7964171429308289,-1.3270697178379975,0.07228044333046717,-0.06227315137890497
-0.8668097980578553,1.9949970563268553,0.19939434804891254,-1.0936933699720521,-0.6767004012933372,-1.586863223568769
-0.7367264802806149,-0.8673354328103895,-3.269378699290555,0.7360626305421214,-0.3410592150713862,0.0939441164709246
-0.9112534050541028,1.4926808123311721,0.2951665122417076,-0.703465763584903,-0.02912816481660135,1.0596335290397427
-1.150077737715337,1.5267897931557919,0.1342285985141946,-0.7062132461617401,-0.05401757324417288,1.0688092785616594
-1.9523960343874263,-1.8968016631102143,-0.4840961372353895,-2.407311858224482,0.10587395809535231,-0.20627717441530205
-0.3301364204989414,3.0414282214173762,1.4544947819634406,-0.08844384661305899,-0.6384961831866028,0.191250222988923
-3.0521287786101423,-1.8098223899765973,-0.8577060017595554,-2.5997178745917524,0.13062462700715186,-0.15781079035589513
-1.7588504446097357,-3.8855775587612076,3.5940628708080706,2.129617406477021,-0.11249127123906234,0.37060358242296254
