Num Aliphatic Carbocycles,Num Heteroatoms,Num Hydrogen Bond Acceptor,Num Aromatic Carbocycles,LogP,Num Rotatable Bonds,Num Aromatic Heterocycles,Num Lipinski HB Donor,Num Atoms,Num Lipinski HB Acceptor,Num Rings,Num Hydrogen bond Donor,Num Aliphatic Rings,Num Aliphatic Heterocycles,Num Heterocycles,Mol Wt,Labute ASA,Num Aromatic Rings,Topological Polar SA
-0.2888279940890279,1.694138548551076,0.24169316005923974,1.031079531365064,3.2583646487936995,0.08005111210982599,-0.7180703308172536,-1.5585389335712674,1.3102332429933476,0.08442678266667945,0.01451694910011526,-2.0060751976828883,-0.9215518272954938,-0.8655146249704483,-0.8934211334347917,1.9724053154964054,1.7037915611783352,0.8522727272727273,0.0746395151306567
-0.2888279940890279,0.1540125953228251,0.24169316005923974,-0.8019507466172721,-0.43042117573493344,-0.28589682896366425,1.3708615406511204,-0.16348310492006302,0.14152345133377622,0.4703777891429284,0.9436016915074918,-0.13178596189157663,1.4857672317621227,1.6523461022163104,1.7056221638300568,0.024332863931494367,0.08216343423498226,-0.23863636363636365,-0.008463135645289372
-0.2888279940890279,-1.694138548551076,-1.516075276735231,1.031079531365064,-0.2792914239675469,-0.8348187405738996,-0.7180703308172536,-0.16348310492006302,-1.611541236155581,-1.845328249714565,0.01451694910011526,-0.13178596189157663,-0.9215518272954938,-0.8655146249704483,-0.8934211334347917,-1.556955423111356,-1.5768154979212308,0.8522727272727273,-1.33014891128401
-0.2888279940890279,-0.7700629766141255,-0.8129679020174427,1.031079531365064,-0.5917166058723232,-0.28589682896366425,-0.7180703308172536,0.5340448094055392,-0.588920168453456,-0.6874752302858184,0.01451694910011526,0.8053586560040793,-0.9215518272954938,-0.8655146249704483,-0.8934211334347917,-0.6827257333246262,-0.6504691301265509,0.8522727272727273,-0.2006011792832931
-0.2888279940890279,1.0780881672597757,1.296354222135922,-0.8019507466172721,-0.005495819868783244,0.6289730237200614,-0.7180703308172536,0.5340448094055392,0.43370089924866906,0.8563287956191773,-1.8436525357146378,0.8053586560040793,-0.9215518272954938,-0.8655146249704483,-0.8934211334347917,0.6770390074351215,0.5347577565316606,-1.3295454545454546,1.1184323840966197
-0.2888279940890279,2.3101889298423766,2.7025689715714987,-0.8019507466172721,0.0392331649592324,2.824660670161003,-0.7180703308172536,0.5340448094055392,2.186765586738026,2.400132821524173,-1.8436525357146378,0.8053586560040793,-0.9215518272954938,-0.8655146249704483,-0.8934211334347917,2.2316498354492174,2.190558390356096,-1.3295454545454546,2.2064287907093627
-0.2888279940890279,0.1540125953228251,0.24169316005923974,-0.8019507466172721,-0.8838104310370929,-0.10292285842691913,1.3708615406511204,0.5340448094055392,0.14152345133377622,0.4703777891429284,0.9436016915074918,0.8053586560040793,1.4857672317621227,1.6523461022163104,1.7056221638300568,0.042129606950013776,0.09684856448326713,-0.23863636363636365,0.08465898366392692
3.4081703302505293,-0.4620377859684753,-0.4614142146585486,-0.8019507466172721,0.3625017371253459,0.08005111210982599,1.3708615406511204,0.5340448094055392,-0.15065399658111664,-0.30152422380956945,0.9436016915074918,0.8053586560040793,1.4857672317621227,0.39341573862293105,0.8392743980751073,-0.24027009997580298,-0.13788152691033576,-0.23863636363636365,-0.524465765108701
3.4081703302505293,0.1540125953228251,0.24169316005923974,-0.8019507466172721,-0.1078303154601531,-0.10292285842691913,1.3708615406511204,0.5340448094055392,-0.15065399658111664,0.08442678266667945,0.01451694910011526,0.8053586560040793,0.28210770223331444,-0.8655146249704483,-0.02707336767984217,-0.06470381765818337,-0.14537488721080447,-0.23863636363636365,0.5744341807902487
3.4081703302505293,-0.4620377859684753,-0.4614142146585486,-0.8019507466172721,0.09819409950525301,0.08005111210982599,1.3708615406511204,0.5340448094055392,-0.29674272053856304,-0.30152422380956945,0.9436016915074918,0.8053586560040793,1.4857672317621227,0.39341573862293105,0.8392743980751073,-0.363999837152178,-0.2855448034195555,-0.23863636363636365,-0.524465765108701
-0.2888279940890279,0.7700629766141255,0.9448005347770281,1.031079531365064,-1.0715366249364924,0.44599905318331623,-0.7180703308172536,1.2315727237311414,0.8719670711210084,1.2422798020954262,0.01451694910011526,1.7425032738997352,-0.9215518272954938,-0.8655146249704483,-0.8934211334347917,0.606319906085239,0.6294107287480976,0.8522727272727273,1.9456279185933623
-0.2888279940890279,-0.7700629766141255,-0.8129679020174427,1.031079531365064,-0.4981923648682904,-0.10292285842691913,-0.7180703308172536,0.5340448094055392,-0.4428314444960095,-0.6874752302858184,0.01451694910011526,0.8053586560040793,-0.9215518272954938,-0.8655146249704483,-0.8934211334347917,-0.5589959961482511,-0.5028058536173312,0.8522727272727273,-0.2006011792832931
-0.2888279940890279,0.1540125953228251,0.24169316005923974,1.031079531365064,-0.4317765995176004,-0.46887079950040933,-0.7180703308172536,-0.16348310492006302,0.2876121752912227,0.4703777891429284,0.9436016915074918,-0.13178596189157663,0.28210770223331444,0.39341573862293105,-0.02707336767984217,0.07646072480667224,0.11039693109463942,0.8522727272727273,0.522274006367048
-0.2888279940890279,2.3101889298423766,2.7025689715714987,-0.8019507466172721,0.0392331649592324,2.824660670161003,-0.7180703308172536,0.5340448094055392,2.186765586738026,2.400132821524173,-1.8436525357146378,0.8053586560040793,-0.9215518272954938,-0.8655146249704483,-0.8934211334347917,2.2316498354492174,2.190558390356096,-1.3295454545454546,2.2064287907093627
-0.2888279940890279,-0.1540125953228251,-0.10986052729965443,1.031079531365064,0.15308876270327262,-0.46887079950040933,-0.7180703308172536,-0.16348310492006302,0.5797896232061155,0.08442678266667945,0.9436016915074918,-0.13178596189157663,0.28210770223331444,0.39341573862293105,-0.02707336767984217,0.3242379981418963,0.45683144925837454,0.8522727272727273,0.01923774794669265
-0.2888279940890279,-0.7700629766141255,-0.8129679020174427,0.11456439237389601,-0.9143074661471036,-0.6518447700371545,-0.7180703308172536,1.2315727237311414,-1.1732750642832417,-0.6874752302858184,-0.9145677933072613,1.7425032738997352,-0.9215518272954938,-0.8655146249704483,-0.8934211334347917,-1.0886609669375291,-1.1537770301842911,-0.23863636363636365,-0.10747905997407682
-0.2888279940890279,1.386113357905426,-0.10986052729965443,1.031079531365064,3.1512861699629955,-0.10292285842691913,-0.7180703308172536,-1.5585389335712674,0.7258783471635619,-0.30152422380956945,0.01451694910011526,-2.0060751976828883,-0.9215518272954938,-0.8655146249704483,-0.8934211334347917,1.5134064795599314,1.1884896447882674,0.8522727272727273,-0.42839674328969873
-0.2888279940890279,0.4620377859684753,0.5932468474181339,-0.8019507466172721,-0.017694633912788006,0.2630250826465711,-0.7180703308172536,0.5340448094055392,-0.15065399658111664,0.08442678266667945,-1.8436525357146378,0.8053586560040793,-0.9215518272954938,-0.8655146249704483,-0.8934211334347917,0.14718865390606664,0.002172393008934461,-1.3295454545454546,0.5744341807902487
-0.2888279940890279,0.1540125953228251,0.24169316005923974,0.11456439237389601,-0.4778610081282831,-0.6518447700371545,-0.7180703308172536,-0.16348310492006302,-0.004565272623670201,0.4703777891429284,0.01451694910011526,-0.13178596189157663,0.28210770223331444,0.39341573862293105,-0.02707336767984217,-0.08202386220299265,-0.0901606534178822,-0.23863636363636365,0.29123684959987817
-0.2888279940890279,0.1540125953228251,0.24169316005923974,-0.8019507466172721,-0.14510446948349937,-0.10292285842691913,1.3708615406511204,-0.16348310492006302,-0.15065399658111664,0.08442678266667945,0.9436016915074918,-0.13178596189157663,1.4857672317621227,1.6523461022163104,1.7056221638300568,-0.04649217041254546,-0.06911892650604252,-0.23863636363636365,-0.5114993940656456
-0.2888279940890279,-0.4620377859684753,-0.4614142146585486,1.031079531365064,-0.7421686457483763,-0.28589682896366425,-0.7180703308172536,0.5340448094055392,-0.29674272053856304,-0.30152422380956945,0.01451694910011526,0.8053586560040793,-0.9215518272954938,-0.8655146249704483,-0.8934211334347917,-0.4355928857038622,-0.4062737415113041,0.8522727272727273,0.3024350791370623
3.4081703302505293,-0.1540125953228251,-0.10986052729965443,-0.8019507466172721,0.13953452487660087,0.08005111210982599,1.3708615406511204,0.5340448094055392,-0.4428314444960095,-0.30152422380956945,0.9436016915074918,0.8053586560040793,1.4857672317621227,0.39341573862293105,0.8392743980751073,-0.3114129333023159,-0.3402950520545532,-0.23863636363636365,-0.524465765108701
-0.2888279940890279,-0.1540125953228251,-0.10986052729965443,0.11456439237389601,-0.2298184559001959,-0.10292285842691913,1.3708615406511204,-0.16348310492006302,0.43370089924866906,0.08442678266667945,1.8726864339148683,-0.13178596189157663,1.4857672317621227,1.6523461022163104,1.7056221638300568,0.18313524992363234,0.3338521831506965,0.8522727272727273,-0.28046223729847575
-0.2888279940890279,-0.4620377859684753,-0.4614142146585486,1.031079531365064,-0.8397591581004108,-0.28589682896366425,-0.7180703308172536,0.5340448094055392,-0.29674272053856304,-0.30152422380956945,0.01451694910011526,0.8053586560040793,-0.9215518272954938,-0.8655146249704483,-0.8934211334347917,-0.4355928857038622,-0.4062737415113041,0.8522727272727273,0.3024350791370623
