MW,#Heavy atoms,#Aromatic heavy atoms,Fraction Csp3,#Rotatable bonds,#H-bond acceptors,#H-bond do0rs,MR,TPSA,iLOGP,XLOGP3,WLOGP,MLOGP,Silicos-IT Log P,Consensus Log P,ESOL Log S,ESOL Solubility (mg/ml),ESOL Solubility (mol/l),ESOL Class,Ali Log S,Ali Solubility (mg/ml),Ali Solubility (mol/l),Ali Class,Silicos-IT LogSw,Silicos-IT Solubility (mg/ml),Silicos-IT Solubility (mol/l),Silicos-IT class,GI absorption,BBB permeant,Pgp substrate,CYP2C19 inhibitor,CYP2C9 inhibitor,CYP2D6 inhibitor,CYP3A4 inhibitor,log Kp (cm/s),Lipinski #violations,Ghose #violations,Veber #violations,Egan #violations,Muegge #violations,Bioavailability Score,PAINS #alerts,Brenk #alerts,Leadlikeness #violations,Synthetic Accessibility
-0.9914065377739224,-0.9263617333357309,-0.21728540055102835,0.08802855772911188,-0.6362982057279538,-1.0719241194363793,-0.7300490312957046,-0.882880123211735,-1.1061882572227242,0.33353480218061504,1.130100136629082,0.5125859837157651,0.5046636198391034,0.35764306824623676,0.721943833705478,-0.6829670232616457,-0.11943635191733541,-0.10980031531067282,-0.42601155976875066,-0.4527162543448604,-0.10576312275024885,-0.10389381324007997,-0.8662236469835065,-0.3285330886954,-0.2040152905758863,-0.22825392856637766,0.375990754698899,1.6764297380643982,-0.14510328920809168,-0.9344312519955026,-0.31995419930854546,-0.20742555849952668,-0.10206207261596575,-0.42808430576173445,1.3995429607001495,-0.7663921963682204,-0.9274740123470011,-1.2377897394871595,-1.9391793797033494,-1.0950418310786265,1.0618077594272464,-0.14510328920809168,-0.9154610520175628,-0.5902921612902812,-1.0228371301943728
1.2784457656194217,1.6054738937170847,1.3471694834163763,0.16281388110959633,1.6687820867204828,-0.20352989609551508,0.11434502899812227,1.9787797403785308,-0.3399473777405993,2.0155808706540483,0.7623204022497686,2.03635316020777,1.3893916604628052,0.6760065660463076,1.6742847204897573,-1.135192066134858,-0.11951476644848859,-0.10985476813721558,-0.42601155976875066,-0.5916026568577384,-0.10576341858495587,-0.10389441573797838,-0.8662236469835065,-0.5218492671059508,-0.2042477896124989,-0.22939366760023572,0.375990754698899,-0.5902921612902812,-0.14510328920809168,1.0590220855949029,-0.31995419930854546,-0.20742555849952668,-0.10206207261596575,-0.42808430576173445,0.14477538052254266,0.4014435314309726,1.7436511432123618,1.7705093742031526,0.5103103630798289,0.023298762363375074,1.0164434759804213,-0.14510328920809168,-0.06221579965167908,0.8264090258063934,1.0224962412991243
-0.4138207716796424,-0.29340282657252703,-0.21728540055102835,0.31238452787056475,0.5162419404962645,-0.6377270077659473,-1.5744430915895316,-0.30232718183476703,-1.0057979671632271,0.7128196999736442,1.157142764156973,0.6225485634626109,1.0638117415132828,0.9872953194508212,1.1266887105887966,-0.7999217757288557,-0.11946214617100422,-0.10982244587119286,-0.42601155976875066,-0.5488683791614682,-0.10576368869490577,-0.10389425603974023,-0.8662236469835065,-1.0516787931200533,-0.2056920336281021,-0.23047641968240087,0.375990754698899,1.6764297380643982,-0.14510328920809168,-0.9344312519955026,3.092890593315939,-0.20742555849952668,-0.10206207261596575,2.311655251113366,1.1869867039487518,-0.7663921963682204,-0.9274740123470011,-1.2377897394871595,-1.9391793797033494,-1.0950418310786265,1.0164434759804213,-0.14510328920809168,0.7910294527142046,0.8264090258063934,-0.38469311828840086
-0.13708238999408456,-0.451642553263328,-0.21728540055102835,0.31238452787056475,-0.6362982057279538,-1.0719241194363793,-0.7300490312957046,-0.2730876541303797,-1.1061882572227242,0.5918882832860117,1.4546116669637703,1.5258126113831292,1.1982904036880855,1.4400789607664775,1.4917527171894371,-1.3613045875714644,-0.11955118793466894,-0.10986437745954664,-0.42601155976875066,-0.7839069064909532,-0.10576484630897673,-0.10389481256390341,-0.8662236469835065,-1.1805562453937537,-0.20575578336394748,-0.23055848089283865,0.375990754698899,1.6764297380643982,-0.14510328920809168,1.0590220855949029,3.092890593315939,-0.20742555849952668,-0.10206207261596575,2.311655251113366,1.3446897331514016,-0.7663921963682204,-0.9274740123470011,-1.2377897394871595,-1.9391793797033494,-1.0950418310786265,1.0618077594272464,-0.14510328920809168,-0.9154610520175628,-0.5902921612902812,-0.6464957898395687
3.148541955483367,3.1878711606250945,1.0864270027551421,0.013243234348627436,2.821322232944701,1.9674556622566457,2.647527209879603,3.2733704235220618,2.0229456602825215,-1.4694426829804514,-0.9035054534682979,-0.47707723400584623,-3.0413263669806936,-0.8733624565807032,-1.6668445573117552,-0.29311784837094534,-0.1186506589505835,-0.10964423662068927,-0.42601155976875066,-0.4901087473290968,-0.10576111621919253,-0.10389401165304249,-0.8662236469835065,-1.767664639085056,-0.20586628290607947,-0.23069217228151018,-2.6319352828922926,-0.5902921612902812,-0.14510328920809168,-0.9344312519955026,-0.31995419930854546,-0.20742555849952668,-0.10206207261596575,2.311655251113366,-2.111063602419714,2.7371149870293587,2.6340261950654824,1.7705093742031526,0.5103103630798289,3.37832054268938,-0.9795849956798764,6.819854592780309,2.497519957445972,0.8264090258063934,2.233333597223275
0.4939759077810609,0.8142752602630798,1.3471694834163763,-0.36068338255379434,0.13206189175485836,-0.6377270077659473,-0.7300490312957046,0.9020023505691328,-0.8238715766105964,1.0646201848831205,2.0387324215662095,1.9263905804609243,1.8777615388870883,2.0555817231799476,2.1742636860515034,-2.1565969043484925,-0.1195715808716195,-0.10987332286506213,-1.9407193278354196,-1.5744910438719488,-0.10576553933393387,-0.10389511432098336,-2.0714043732214287,-2.3332934573974087,-0.20590110776177856,-0.23071192395896695,-2.6319352828922926,1.6764297380643982,-0.14510328920809168,1.0590220855949029,-0.31995419930854546,4.770787845489114,-0.10206207261596575,2.311655251113366,1.6120992174515478,-0.7663921963682204,0.8532760913592409,-1.2377897394871595,0.5103103630798289,-1.0950418310786265,1.0618077594272464,-0.14510328920809168,0.7910294527142046,2.243110212903068,0.43344023030899803
-0.46543876468949497,-0.29340282657252703,1.0864270027551421,-0.4354687059342788,-1.02047825446936,-0.6377270077659473,-0.7300490312957046,-0.2747826992146917,-0.8283370425605249,0.6028820484394328,1.286947376290848,1.4472679115639535,0.8868661333885425,1.079266996593064,1.2774760176629743,-1.2053649176151842,-0.11954040593663538,-0.10985845656396892,-0.42601155976875066,-0.7999322606270546,-0.10576494534929169,-0.10389483434093588,-0.8662236469835065,-1.4454710084008053,-0.20584578299102335,-0.23064817835480325,-2.6319352828922926,1.6764297380643982,-0.14510328920809168,1.0590220855949029,-0.31995419930854546,-0.20742555849952668,-0.10206207261596575,-0.42808430576173445,1.3241197728206215,-0.7663921963682204,-0.9274740123470011,-1.2377897394871595,0.5103103630798289,-1.0950418310786265,1.0618077594272464,-0.14510328920809168,-0.9154610520175628,-0.5902921612902812,-0.2865171164567136
2.4527808640751116,2.080193073789488,2.390139406061313,-1.1833219397391224,1.6687820867204828,1.9674556622566457,0.9587390892919492,2.1042130766176426,2.513981527146849,-3.6517050659345465,0.8921250143836439,-0.28071548445790745,-1.5549832587328745,0.11002701440173739,-1.1827379398630797,-1.8447175644359328,-0.11956537477418679,-0.10987188049607384,-1.9407193278354196,-2.6642151251268347,-0.10576556625617846,-0.10389512460627578,-2.0714043732214287,-0.6793661532182517,-0.2047177876650061,-0.22992592572904744,0.375990754698899,-0.5902921612902812,-0.14510328920809168,1.0590220855949029,-0.31995419930854546,-0.20742555849952668,-0.10206207261596575,-0.42808430576173445,-0.21862725198791272,1.5692792592301656,1.7436511432123618,1.7705093742031526,0.5103103630798289,2.2599799492473784,-0.9795849956798764,-0.14510328920809168,2.497519957445972,0.8264090258063934,1.6933655871489917
-0.6513047514954319,-0.7681220066449299,-0.4780278812122625,-0.884180646217185,-0.6362982057279538,-0.20352989609551508,0.11434502899812227,-0.7638032060387948,0.20880877121724464,0.0861750862286395,0.026760933491141836,-0.46922276402392865,-0.9179790694838091,-0.13051429504720494,-0.3018226195876218,0.19029512849352315,-0.11759825340089612,-0.10890460999278219,-0.42601155976875066,-0.21233594230334166,-0.10575808069785089,-0.10389144680255138,0.3389570792544156,1.046159735557406,-0.03665598404907172,-0.02898195588663566,0.375990754698899,-0.5902921612902812,-0.14510328920809168,-0.9344312519955026,-0.31995419930854546,-0.20742555849952668,-0.10206207261596575,-0.42808430576173445,0.26819514250722515,-0.7663921963682204,-0.037098960493880104,0.26635981735799646,0.5103103630798289,0.023298762363375074,-0.9795849956798764,-0.14510328920809168,0.7910294527142046,-0.5902921612902812,-0.4501437861761928
-0.11524004564660192,-0.29340282657252703,-0.4780278812122625,0.23759920449008076,0.13206189175485836,1.0990614389157813,0.9587390892919492,-0.5277681780483047,0.828185437235064,-0.5404695275163652,0.14574849461386089,-0.10006267487380383,-1.1373916235584873,-1.248323909545231,-0.6748228002447977,-0.05141135993871109,-0.11848557572710312,-0.10940351824310271,-0.42601155976875066,-0.7518561982187508,-0.10576474469618605,-0.10389476900983845,-0.8662236469835065,1.447111809297808,0.4990917960163017,0.5089748680943654,0.375990754698899,-0.5902921612902812,-0.14510328920809168,1.0590220855949029,-0.31995419930854546,-0.20742555849952668,-0.10206207261596575,-0.42808430576173445,0.15848868740972932,0.4014435314309726,-0.037098960493880104,0.26635981735799646,0.5103103630798289,0.023298762363375074,-0.9795849956798764,-0.14510328920809168,1.6442747050800883,0.8264090258063934,-0.5483197880078815
-0.5275658101684192,-0.6098822799541289,-0.4780278812122625,-1.6320338800220289,-0.6362982057279538,-0.20352989609551508,0.9587390892919492,-0.5951462201497193,0.3907351617698752,-0.15019086456991496,-0.02732432156463955,-0.16289843472914425,-0.7835004073090066,0.10295227000618025,-0.2383332271353365,0.18249814499570932,-0.11756214144575979,-0.1089181989334524,-0.42601155976875066,-0.2817791435597806,-0.10575980425657877,-0.1038923904739585,0.3389570792544156,1.0747991693960062,-0.011406088675015406,-0.006187175209474578,0.375990754698899,-0.5902921612902812,-0.14510328920809168,-0.9344312519955026,-0.31995419930854546,-0.20742555849952668,-0.10206207261596575,-0.42808430576173445,0.16534534085332264,-0.7663921963682204,-0.037098960493880104,0.26635981735799646,0.5103103630798289,0.023298762363375074,-0.9795849956798764,-0.14510328920809168,1.6442747050800883,-0.5902921612902812,-0.33560511737255794
0.09123192639280914,0.023076626809074956,-0.4780278812122625,-0.36068338255379434,0.5162419404962645,0.6648643272453493,0.11434502899812227,-0.09807424917513277,0.643778232265807,0.3390316847573256,-0.7358411627953757,-0.5242040538973516,-0.9250568938087989,0.14540073637952303,-0.40499288232258535,0.7048960393492475,-0.10874050669102733,-0.10539963393848763,1.0886962082979184,0.2737664664917297,-0.10569315141084869,-0.10386512078996332,0.3389570792544156,0.5879287941398041,-0.15915547645785988,-0.18398646449133085,0.375990754698899,-0.5902921612902812,-0.14510328920809168,-0.9344312519955026,-0.31995419930854546,-0.20742555849952668,-0.10206207261596575,-0.42808430576173445,-0.7191629533702361,0.4014435314309726,-0.037098960493880104,0.26635981735799646,0.5103103630798289,0.023298762363375074,-0.9795849956798764,-0.14510328920809168,0.7910294527142046,0.8264090258063934,0.12254955784198582
0.20384363569374478,0.023076626809074956,-0.4780278812122625,-0.7346099994562161,1.2846020379790766,1.9674556622566457,1.803133149585776,-0.5472611965178966,1.6934935057544849,-0.6339165313204449,-0.7412496883009538,-1.443177041781705,-2.085820083107096,-2.4368809679988286,-1.7144616016509688,0.7594749238339457,-0.1065222008755098,-0.10461341665685413,1.0886962082979184,-0.43134911549672583,-0.1057620423104493,-0.10389370193524736,-0.8662236469835065,2.2346962398593115,9.344055145859004,9.092349532079364,0.375990754698899,-0.5902921612902812,-0.14510328920809168,1.0590220855949029,-0.31995419930854546,-0.20742555849952668,-0.10206207261596575,-0.42808430576173445,-0.7740161809189839,0.4014435314309726,-0.037098960493880104,1.7705093742031526,0.5103103630798289,1.1416393558053768,-0.9795849956798764,-0.14510328920809168,1.6442747050800883,0.8264090258063934,-0.4501437861761928
-0.6406926691001924,-0.7681220066449299,-0.4780278812122625,0.31238452787056475,-0.6362982057279538,-0.6377270077659473,0.11434502899812227,-0.7587180707858576,-0.17489052522103055,-0.16668151230004666,0.4378088719150804,0.39476893398700186,0.12246110628966407,0.5486611669262792,0.3092627827656239,-0.19175706289936334,-0.11892407803947289,-0.1095568791449522,-0.42601155976875066,-0.3725894836643544,-0.10576182365001367,-0.10389329059130065,-0.8662236469835065,0.7311259633328047,-0.1434055417195871,-0.1566327276787376,0.375990754698899,-0.5902921612902812,-0.14510328920809168,-0.9344312519955026,-0.31995419930854546,-0.20742555849952668,-0.10206207261596575,-0.42808430576173445,0.6315977750176793,-0.7663921963682204,-0.9274740123470011,0.26635981735799646,0.5103103630798289,0.023298762363375074,-0.9795849956798764,-0.14510328920809168,-0.06221579965167908,-0.5902921612902812,-0.5483197880078815
-0.5067537650826105,-0.6098822799541289,-0.4780278812122625,-0.5102540293147633,-0.6362982057279538,-0.20352989609551508,0.11434502899812227,-0.5599740346502389,0.20880877121724464,0.2675722112600883,-0.36806142841606226,-0.16289843472914425,-0.7268778127090896,0.2161481803350943,-0.18278000873958689,0.48658050141045533,-0.11467834388558701,-0.10755445167333502,1.0886962082979184,0.19363969581122345,-0.10572119139612302,-0.10387412196338498,0.3389570792544156,0.616568227978404,-0.16140546713475598,-0.17954148225928449,0.375990754698899,-0.5902921612902812,-0.14510328920809168,-0.9344312519955026,-0.31995419930854546,-0.20742555849952668,-0.10206207261596575,-0.42808430576173445,-0.15006071755197814,-0.7663921963682204,-0.037098960493880104,0.26635981735799646,0.5103103630798289,0.023298762363375074,-0.9795849956798764,-0.14510328920809168,0.7910294527142046,-0.5902921612902812,-0.25379178251281836
-1.1562544196417155,-1.084601460026532,-0.21728540055102835,0.08802855772911188,-1.02047825446936,-1.5061212311068115,-0.7300490312957046,-0.9472918364156028,-1.2588410376591586,0.4544662188682475,0.9894784734840505,0.6382575034264458,0.8797883090635529,0.6760065660463076,0.8965396629492628,-0.5348243368031796,-0.11937083451301664,-0.10975974261638605,-0.42601155976875066,-0.20165237287927415,-0.10575878812867205,-0.10389130162233491,0.3389570792544156,-0.5218492671059508,-0.20493528676377268,-0.22939366760023572,0.375990754698899,1.6764297380643982,-0.14510328920809168,-0.9344312519955026,-0.31995419930854546,-0.20742555849952668,-0.10206207261596575,-0.42808430576173445,1.3378330797078082,-0.7663921963682204,-0.9274740123470011,-1.2377897394871595,-1.9391793797033494,-1.0950418310786265,1.0618077594272464,-0.14510328920809168,-0.9154610520175628,-2.0069933483869558,-1.2028264668858004
-0.9807944553786829,-0.9263617333357309,-1.781740284518433,0.9854524382949247,-1.02047825446936,-1.0719241194363793,0.11434502899812227,-0.7777873279843713,-0.8285024301882998,0.31154727187377274,-0.7196155862786413,0.1355714245837227,0.37018495766430054,-0.25785969416723326,-0.0716735719480877,1.0869482307421339,-0.09403778209980657,-0.0961882734413247,1.0886962082979184,1.2566548535059405,-0.10191971541088021,-0.10183356562737707,1.5441378054923378,1.1249181786135563,-0.005656112500725358,0.02914473484012507,0.375990754698899,1.6764297380643982,-0.14510328920809168,-0.9344312519955026,-0.31995419930854546,-0.20742555849952668,-0.10206207261596575,-0.42808430576173445,-0.2734804795366606,-0.7663921963682204,-0.9274740123470011,-1.2377897394871595,0.5103103630798289,-1.0950418310786265,1.0164434759804213,-0.14510328920809168,-0.06221579965167908,-0.5902921612902812,0.08982422389808911
-0.7337286924293285,-0.6098822799541289,-0.21728540055102835,0.08802855772911188,-0.6362982057279538,-0.20352989609551508,-0.7300490312957046,-0.7430389037559686,-0.4360375894779433,0.4104911582545629,1.5032883965139734,1.0152720625584883,0.24278411981448753,-0.3922798376828186,0.7298800077620137,-1.127395082637044,-0.11953488596635026,-0.10985467107335364,-0.42601155976875066,-1.286034669422126,-0.10576549573047053,-0.1038950891322158,-0.8662236469835065,-0.34285280561470005,-0.2040102905966043,-0.2284134920311178,0.375990754698899,-0.5902921612902812,-0.14510328920809168,1.0590220855949029,-0.31995419930854546,-0.20742555849952668,-0.10206207261596575,-0.42808430576173445,1.6258125243387345,-0.7663921963682204,-0.9274740123470011,0.26635981735799646,0.5103103630798289,0.023298762363375074,-0.9795849956798764,6.819854592780309,1.6442747050800883,-0.5902921612902812,-0.7119464577273606
1.1123615246376202,0.9725149869538808,1.0864270027551421,-0.7346099994562161,0.5162419404962645,1.5332585505862135,0.9587390892919492,0.8964934540451179,1.7520407259868773,-0.08972515622609871,-0.514091617066672,-0.971908842866652,-1.0736912046335807,-0.4418030484517185,-0.7224398445840117,-0.05141135993871109,-0.1181812035338112,-0.10940060632724481,-0.42601155976875066,-0.7037801358104472,-0.10576426750194125,-0.10389468432137884,-0.8662236469835065,0.4375717664871533,-0.1714054256987387,-0.20233626293644552,0.375990754698899,-0.5902921612902812,-0.14510328920809168,-0.9344312519955026,-0.31995419930854546,-0.20742555849952668,-0.10206207261596575,-0.42808430576173445,-0.9385758635652277,1.5692792592301656,1.7436511432123618,0.26635981735799646,0.5103103630798289,1.1416393558053768,-0.9795849956798764,-0.14510328920809168,0.7910294527142046,0.8264090258063934,0.5970669000284772
1.7105532759653737,1.9219533470986867,2.650881886722547,-1.1085366163586379,1.2846020379790766,1.5332585505862135,1.803133149585776,1.7092675719728732,1.244300708717263,0.7183165825503547,0.7190521982051435,-0.03722691501846341,0.10122763331469524,-0.3922798376828186,0.34100747899176653,-1.4080864885583482,-0.11954592590692051,-0.10986561987697936,-1.9407193278354196,-1.6225671062802525,-0.10576553946255765,-0.10389511635350639,-2.0714043732214287,-1.3380731315060546,-0.20577703327589594,-0.23062025474847375,-2.6319352828922926,-0.5902921612902812,-0.14510328920809168,1.0590220855949029,-0.31995419930854546,-0.20742555849952668,-0.10206207261596575,2.311655251113366,-0.06778087622885566,1.5692792592301656,0.8532760913592409,1.7705093742031526,0.5103103630798289,2.2599799492473784,-0.9795849956798764,-0.14510328920809168,-0.9154610520175628,0.8264090258063934,0.9734082403832799
